instance_id,user_query,model,examples_used,predicted_tables_and_columns,raw_output,predicted_tables_fq,predicted_columns_fq,example_selection,timestamp,flags,eval_tables_precision,eval_tables_recall,eval_tables_f1,eval_columns_precision,eval_columns_recall,eval_columns_f1
sf_bq423,"Between January 1, 2023, and January 1, 2024, which image-type advertisement on the topic of Health, published by a verified advertiser located in Cyprus, was shown in Croatia, has times_shown_availability_date as NULL (meaning the times shown data is available), utilized demographic information, geo-location targeting, contextual signals, customer lists, and topics of interest without any of these selection methods being unused, and additionally had its first shown date strictly after January 1, 2023, and last shown date strictly before January 1, 2024? Among such ads, provide the page URL of the one with the highest upper bound of times shown.",azure/o3,,,,GOOGLE_ADS.GOOGLE_ADS_TRANSPARENCY_CENTER.CREATIVE_STATS,GOOGLE_ADS.GOOGLE_ADS_TRANSPARENCY_CENTER.CREATIVE_STATS.ad_format_type;GOOGLE_ADS.GOOGLE_ADS_TRANSPARENCY_CENTER.CREATIVE_STATS.advertiser_location;GOOGLE_ADS.GOOGLE_ADS_TRANSPARENCY_CENTER.CREATIVE_STATS.advertiser_verification_status;GOOGLE_ADS.GOOGLE_ADS_TRANSPARENCY_CENTER.CREATIVE_STATS.audience_selection_approach_info;GOOGLE_ADS.GOOGLE_ADS_TRANSPARENCY_CENTER.CREATIVE_STATS.creative_id;GOOGLE_ADS.GOOGLE_ADS_TRANSPARENCY_CENTER.CREATIVE_STATS.creative_page_url;GOOGLE_ADS.GOOGLE_ADS_TRANSPARENCY_CENTER.CREATIVE_STATS.region_stats;GOOGLE_ADS.GOOGLE_ADS_TRANSPARENCY_CENTER.CREATIVE_STATS.topic,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:00:35,used_precomputed:GOOGLE_ADS,,,,,,
sf_bq070,"Could you provide a clean, structured dataset from dicom_all table that only includes SM images marked as VOLUME from the TCGA-LUAD and TCGA-LUSC collections, excluding any slides with compression type “other,” where the specimen preparation step explicitly has “Embedding medium” set to “Tissue freezing medium,” and ensuring that the tissue type is only “normal” or “tumor” and the cancer subtype is reported accordingly?",azure/o3,,,,IDC.IDC_V17.DICOM_ALL;IDC.IDC_V17.DICOM_PIVOT;IDC.IDC_V17.TCGA_BIOSPECIMEN_REL9;IDC.IDC_V17.TCGA_CLINICAL_REL9,IDC.IDC_V17.DICOM_ALL.BodyPartExamined;IDC.IDC_V17.DICOM_ALL.AcquisitionDeviceProcessingDescription;IDC.IDC_V17.DICOM_ALL.aws_bucket;IDC.IDC_V17.DICOM_ALL.aws_url;IDC.IDC_V17.DICOM_PIVOT.BodyPartExamined;IDC.IDC_V17.DICOM_PIVOT.Modality;IDC.IDC_V17.DICOM_PIVOT.SeriesInstanceUID;IDC.IDC_V17.DICOM_PIVOT.collection_id;IDC.IDC_V17.DICOM_PIVOT.ImageType;IDC.IDC_V17.DICOM_PIVOT.SOPInstanceUID;IDC.IDC_V17.DICOM_PIVOT.aws_url;IDC.IDC_V17.DICOM_PIVOT.access;IDC.IDC_V17.TCGA_BIOSPECIMEN_REL9.avg_percent_tumor_cells;IDC.IDC_V17.TCGA_BIOSPECIMEN_REL9.project_short_name;IDC.IDC_V17.TCGA_BIOSPECIMEN_REL9.avg_percent_normal_cells;IDC.IDC_V17.TCGA_BIOSPECIMEN_REL9.sample_type_name;IDC.IDC_V17.TCGA_BIOSPECIMEN_REL9.avg_percent_necrosis;IDC.IDC_V17.TCGA_BIOSPECIMEN_REL9.avg_percent_stromal_cells;IDC.IDC_V17.TCGA_BIOSPECIMEN_REL9.case_barcode;IDC.IDC_V17.TCGA_BIOSPECIMEN_REL9.sample_barcode;IDC.IDC_V17.TCGA_CLINICAL_REL9.pathologic_stage;IDC.IDC_V17.TCGA_CLINICAL_REL9.clinical_stage;IDC.IDC_V17.TCGA_CLINICAL_REL9.disease_code;IDC.IDC_V17.TCGA_CLINICAL_REL9.tumor_type;IDC.IDC_V17.TCGA_CLINICAL_REL9.icd_10;IDC.IDC_V17.TCGA_CLINICAL_REL9.histological_type;IDC.IDC_V17.TCGA_CLINICAL_REL9.vital_status;IDC.IDC_V17.TCGA_CLINICAL_REL9.case_barcode,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:01:15,used_precomputed:IDC,,,,,,
sf_bq320,"In the dicom_pivot table, how many unique StudyInstanceUID values exactly match the SegmentedPropertyTypeCodeSequence of ""15825003"" (case-insensitive) and also have a collection_id of either ""Community"" or ""nsclc_radiomics""?",azure/o3,,,,IDC.IDC_V17.DICOM_PIVOT,IDC.IDC_V17.DICOM_PIVOT.collection_id;IDC.IDC_V17.DICOM_PIVOT.SegmentedPropertyTypeCodeSequence;IDC.IDC_V17.DICOM_PIVOT.SeriesInstanceUID;IDC.IDC_V17.DICOM_PIVOT.SOPInstanceUID;IDC.IDC_V17.DICOM_PIVOT.StudyInstanceUID,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:01:20,used_precomputed:IDC,,,,,,
sf_bq323,"Within the 'prostatex' collection, for MRI sequences where the Modality is 'MR', assign the label 't2w_prostateX' to sequences whose SeriesDescription contains 't2_tse_tra' and 'adc_prostateX' to sequences whose SeriesDescription contains 'ADC'. For all sequences labeled as 't2w_prostateX' or 'adc_prostateX', calculate the average Repetition Time, the average Echo Time, and the average Slice Thickness, and then compute the sum of these averages to obtain the combined overall average.",azure/o3,,,,IDC.IDC_V17.DICOM_ALL;IDC.IDC_V17.DICOM_PIVOT,IDC.IDC_V17.DICOM_ALL.EffectiveEchoTime;IDC.IDC_V17.DICOM_ALL.AcquisitionDuration;IDC.IDC_V17.DICOM_PIVOT.SeriesDescription;IDC.IDC_V17.DICOM_PIVOT.Modality;IDC.IDC_V17.DICOM_PIVOT.SeriesInstanceUID;IDC.IDC_V17.DICOM_PIVOT.SliceThickness,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:02:00,used_precomputed:IDC,,,,,,
sf_bq417,"Please provide identification details, study and series information, storage location, and total size in MB for the medical images belonging to male patients who are exactly 18 years old based on the numeric portion of the PatientAge field, where the BodyPartExamined is set to 'MEDIASTINUM' and the study date is strictly after September 1, 2014.",azure/o3,,,,IDC.IDC_V17.AUXILIARY_METADATA;IDC.IDC_V17.DICOM_PIVOT,IDC.IDC_V17.DICOM_PIVOT.BodyPartExamined;IDC.IDC_V17.DICOM_PIVOT.instance_size;IDC.IDC_V17.DICOM_PIVOT.PatientAge;IDC.IDC_V17.DICOM_PIVOT.PatientID;IDC.IDC_V17.DICOM_PIVOT.PatientSex;IDC.IDC_V17.DICOM_PIVOT.SeriesInstanceUID;IDC.IDC_V17.DICOM_PIVOT.StudyDate;IDC.IDC_V17.DICOM_PIVOT.StudyInstanceUID;IDC.IDC_V17.AUXILIARY_METADATA.instance_size;IDC.IDC_V17.AUXILIARY_METADATA.series_aws_url;IDC.IDC_V17.AUXILIARY_METADATA.series_gcs_url;IDC.IDC_V17.AUXILIARY_METADATA.SeriesInstanceUID,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:02:28,used_precomputed:IDC,,,,,,
sf_bq455,"Identify the top five CT scan series by size (in MiB), including their SeriesInstanceUID, series number, patient ID, and series size. These series must be from the CT modality and not part of the 'nlst' collection. Exclude any series where the ImageType is classified as 'LOCALIZER' or where the TransferSyntaxUID is either '1.2.840.10008.1.2.4.70' or '1.2.840.10008.1.2.4.51' (i.e., JPEG compressed). The selected series must have consistent slice intervals, exposure levels, image orientation (with only one unique ImageOrientationPatient value), pixel spacing, image positions (both z-axis and xy positions), and pixel dimensions (rows and columns). Ensure that the number of images matches the number of unique z-axis positions, indicating no duplicate slices. Additionally, the z-axis component of the cross product of the x and y direction cosines from ImageOrientationPatient must have an absolute value between 0.99 and 1.01, ensuring alignment with the expected imaging plane. Finally, order the results by series size in descending order and limit the output to the top five series satisfying these conditions.",azure/o3,,,,IDC.IDC_V17.DICOM_METADATA;IDC.IDC_V17.DICOM_PIVOT,IDC.IDC_V17.DICOM_METADATA.Columns;IDC.IDC_V17.DICOM_PIVOT.instance_size;IDC.IDC_V17.DICOM_PIVOT.Modality;IDC.IDC_V17.DICOM_PIVOT.PatientID;IDC.IDC_V17.DICOM_PIVOT.SeriesInstanceUID;IDC.IDC_V17.DICOM_PIVOT.collection_id;IDC.IDC_V17.DICOM_PIVOT.SeriesNumber;IDC.IDC_V17.DICOM_PIVOT.ImageType;IDC.IDC_V17.DICOM_PIVOT.SOPInstanceUID,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:02:45,used_precomputed:IDC,,,,,,
sf_bq456,"Please retrieve from the dicom_all table each PatientID, StudyInstanceUID, StudyDate, and the CodeMeaning of the FindingSite for patients whose StudyDate is in the year 2001, along with the maximum values of each of the following measurements identified by their CodeMeaning (Elongation, Flatness, Least Axis in 3D Length, Major Axis in 3D Length, Maximum 3D Diameter of a Mesh, Minor Axis in 3D Length, Sphericity, Surface Area of Mesh, Surface to Volume Ratio, Volume from Voxel Summation, and Volume of Mesh), ensuring that the quantitative_measurements table is joined on segmentationInstanceUID matching the SOPInstanceUID in dicom_all, and grouping by PatientID, StudyInstanceUID, StudyDate, and FindingSite CodeMeaning.",azure/o3,,,,IDC.IDC_V17.DICOM_ALL;IDC.IDC_V17.QUANTITATIVE_MEASUREMENTS,IDC.IDC_V17.DICOM_ALL.StudyDate;IDC.IDC_V17.QUANTITATIVE_MEASUREMENTS.Value;IDC.IDC_V17.QUANTITATIVE_MEASUREMENTS.PatientID;IDC.IDC_V17.QUANTITATIVE_MEASUREMENTS.findingSite;IDC.IDC_V17.QUANTITATIVE_MEASUREMENTS.Quantity;IDC.IDC_V17.QUANTITATIVE_MEASUREMENTS.segmentationInstanceUID,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:03:03,used_precomputed:IDC,,,,,,
sf_bq324,How many frames in total are present across all whole slide microscopy images from the TCGA-BRCA collection that use the SM modality and include an eosin-based staining step in their SpecimenPreparationSequence?,azure/o3,,,,IDC.IDC_V17.DICOM_METADATA;IDC.IDC_V17.DICOM_PIVOT,IDC.IDC_V17.DICOM_METADATA.FrameAcquisitionDuration;IDC.IDC_V17.DICOM_METADATA.ImageDimensions;IDC.IDC_V17.DICOM_METADATA.Columns;IDC.IDC_V17.DICOM_METADATA.AcquisitionContextSequence;IDC.IDC_V17.DICOM_PIVOT.Modality;IDC.IDC_V17.DICOM_PIVOT.SeriesInstanceUID;IDC.IDC_V17.DICOM_PIVOT.collection_id;IDC.IDC_V17.DICOM_PIVOT.ImageType;IDC.IDC_V17.DICOM_PIVOT.SOPInstanceUID,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:04:04,used_precomputed:IDC,,,,,,
sf_bq331,"Find the top three users who have authored the first message in forum topics, ranked in descending order by their message scores, where a message score is defined as the number of distinct users who voted on that message. For each of these users, provide their username and the absolute difference between their message score and the average message score across all first messages in forum topics.",azure/o3,,,,META_KAGGLE.META_KAGGLE.FORUMMESSAGES;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES;META_KAGGLE.META_KAGGLE.FORUMTOPICS;META_KAGGLE.META_KAGGLE.USERS,META_KAGGLE.META_KAGGLE.FORUMTOPICS.FirstForumMessageId;META_KAGGLE.META_KAGGLE.FORUMTOPICS.Id;META_KAGGLE.META_KAGGLE.FORUMMESSAGES.ForumTopicId;META_KAGGLE.META_KAGGLE.FORUMMESSAGES.Id;META_KAGGLE.META_KAGGLE.FORUMMESSAGES.PostUserId;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.ForumMessageId;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.FromUserId;META_KAGGLE.META_KAGGLE.USERS.Id;META_KAGGLE.META_KAGGLE.USERS.UserName,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:04:20,used_precomputed:META_KAGGLE,,,,,,
sf_bq380,"Using the data from Forum Message Votes and Users tables, find the top three users who have received the most distinct upvotes on the Kaggle forum. For each of these users, list their username, the total number of distinct upvotes they have received (based on the ToUserId field), and the total number of distinct upvotes they have given (based on the FromUserId field), sorted by the number of upvotes received in descending order and restricted to only the top three results.",azure/o3,,,,META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES;META_KAGGLE.META_KAGGLE.USERS,META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.ForumMessageId;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.FromUserId;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.ToUserId;META_KAGGLE.META_KAGGLE.USERS.Id;META_KAGGLE.META_KAGGLE.USERS.UserName,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:04:29,used_precomputed:META_KAGGLE,,,,,,
sf_bq370,"How many customers have orders and invoices that match at the line-item level and, when aggregated, result in each customer having an equal count of orders and invoices as well as an identical total value for the orders and invoices?",azure/o3,,,,WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERS;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERTRANSACTIONS;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERS,WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERS.CustomerCategoryID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERS.CustomerID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERS.CustomerName;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERS.CustomerID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERS.OrderDate;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERS.OrderID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERS.SalespersonPersonID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES.OrderID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES.OrderLineID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES.Quantity;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES.StockItemID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES.TaxRate;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES.UnitPrice;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.CustomerID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.InvoiceDate;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.InvoiceID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.OrderID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.TotalChillerItems;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.TotalDryItems;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERTRANSACTIONS.CustomerID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERTRANSACTIONS.CustomerTransactionID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERTRANSACTIONS.InvoiceID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERTRANSACTIONS.TransactionAmount;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERTRANSACTIONS.TransactionDate,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:04:45,used_precomputed:WIDE_WORLD_IMPORTERS,,,,,,
sf_bq371,"In the year 2013, considering each invoice’s total value as the product of unit price and quantity and grouping by the quarter (Q1, Q2, Q3, Q4) in which the invoice date occurs, what is the difference between the maximum and minimum average invoice values across these quarters?",azure/o3,,,,WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES,WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.InvoiceDate;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.InvoiceID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.OrderID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES.OrderID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES.Quantity;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES.UnitPrice,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:04:51,used_precomputed:WIDE_WORLD_IMPORTERS,,,,,,
sf_bq372,"Among all orders that do not appear in the invoice table, for each customer category calculate the maximum lost order value, then determine which customer category’s maximum lost order value is closest to the overall average of these maximum lost order values across all categories?",azure/o3,,,,WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERCATEGORIES;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERS;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERS,WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERS.CustomerID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERS.OrderID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.InvoiceID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.OrderID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES.OrderID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES.Quantity;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_ORDERLINES.UnitPrice;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERS.CustomerCategoryID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERS.CustomerID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERCATEGORIES.CustomerCategoryID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERCATEGORIES.CustomerCategoryName,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:05:06,used_precomputed:WIDE_WORLD_IMPORTERS,,,,,,
sf_bq373,"Using the invoice date to determine each month of the year 2014, and summing the total invoice line amounts for each customer across these months, what is the median of the resulting average monthly spending across all customers?",azure/o3,,,,WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERS;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERTRANSACTIONS;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES,WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.CustomerID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.InvoiceDate;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_INVOICES.InvoiceID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERTRANSACTIONS.AmountExcludingTax;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERTRANSACTIONS.CustomerID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERTRANSACTIONS.InvoiceID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERTRANSACTIONS.TransactionAmount;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERS.CustomerID;WIDE_WORLD_IMPORTERS.WIDE_WORLD_IMPORTERS.SALES_CUSTOMERS.CustomerName,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:05:20,used_precomputed:WIDE_WORLD_IMPORTERS,,,,,,
sf_bq160,"Please provide the creation date, title, parent forum title, reply count, distinct user replies count, total upvotes, and total views for the earliest five forum topics that belong to any sub-forum under the parent forum titled ""General"". The reply count should be calculated as the total number of messages associated with each topic, and the distinct user replies count should be the number of unique users who have posted messages in the topic. The upvotes should be calculated as the total number of upvotes on all messages within each topic. If any values are missing or None, please treat them as zero",azure/o3,,,,META_KAGGLE.META_KAGGLE.FORUMMESSAGES;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES;META_KAGGLE.META_KAGGLE.FORUMS;META_KAGGLE.META_KAGGLE.FORUMTOPICS,META_KAGGLE.META_KAGGLE.FORUMTOPICS.CreationDate;META_KAGGLE.META_KAGGLE.FORUMTOPICS.ForumId;META_KAGGLE.META_KAGGLE.FORUMTOPICS.Id;META_KAGGLE.META_KAGGLE.FORUMTOPICS.Title;META_KAGGLE.META_KAGGLE.FORUMTOPICS.TotalMessages;META_KAGGLE.META_KAGGLE.FORUMTOPICS.TotalViews;META_KAGGLE.META_KAGGLE.FORUMS.Id;META_KAGGLE.META_KAGGLE.FORUMS.ParentForumId;META_KAGGLE.META_KAGGLE.FORUMS.Title;META_KAGGLE.META_KAGGLE.FORUMMESSAGES.ForumTopicId;META_KAGGLE.META_KAGGLE.FORUMMESSAGES.Id;META_KAGGLE.META_KAGGLE.FORUMMESSAGES.PostUserId;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.ForumMessageId;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.Id,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:05:30,used_precomputed:META_KAGGLE,,,,,,
sf_bq167,"Identify the pair of Kaggle users involved in ForumMessageVotes such that one user has given the other the greatest distinct number of upvotes, then also display how many upvotes that recipient returned. Present the usernames of both users, the total distinct upvotes one received from the other, and the upvotes they gave back, sorting by the highest received count and then by the highest given count, and show only the top result.",azure/o3,,,,META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES;META_KAGGLE.META_KAGGLE.USERS,META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.ForumMessageId;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.FromUserId;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.ToUserId;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.VoteDate;META_KAGGLE.META_KAGGLE.USERS.Id;META_KAGGLE.META_KAGGLE.USERS.UserName,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:05:39,used_precomputed:META_KAGGLE,,,,,,
sf_bq171,"Whose Forum message upvotes are closest to the average in 2019? If there’s a tie, tell me the one with the alphabetically first username.",azure/o3,,,,META_KAGGLE.META_KAGGLE.FORUMMESSAGES;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES;META_KAGGLE.META_KAGGLE.USERS,META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.ForumMessageId;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.Id;META_KAGGLE.META_KAGGLE.FORUMMESSAGEVOTES.VoteDate;META_KAGGLE.META_KAGGLE.FORUMMESSAGES.Id;META_KAGGLE.META_KAGGLE.FORUMMESSAGES.PostDate;META_KAGGLE.META_KAGGLE.FORUMMESSAGES.PostUserId;META_KAGGLE.META_KAGGLE.USERS.Id;META_KAGGLE.META_KAGGLE.USERS.UserName,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:05:48,used_precomputed:META_KAGGLE,,,,,,
sf_bq118,"Among individuals identified as white, how much higher is the average number of deaths from ICD-10 codes whose descriptions contain the word “discharge” (specifically excluding “Urethral discharge,” “Discharge of firework,” and “Legal intervention involving firearm discharge”) compared to the average number of deaths from ICD-10 codes whose descriptions contain the word “vehicle,” when aggregated by age groups?",azure/o3,,,,DEATH.DEATH.DEATHRECORDS;DEATH.DEATH.ICD10CODE,DEATH.DEATH.DEATHRECORDS.Icd10Code;DEATH.DEATH.DEATHRECORDS.AgeRecode12;DEATH.DEATH.DEATHRECORDS.Race;DEATH.DEATH.DEATHRECORDS.Age;DEATH.DEATH.DEATHRECORDS.Id;DEATH.DEATH.ICD10CODE.Code;DEATH.DEATH.ICD10CODE.Description,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:06:10,used_precomputed:DEATH,,,,,,
sf_bq072,"Please provide, for each age from 12 through 18 (inclusive), the total number of deaths and the number of deaths among individuals identified as Black (based on race descriptions containing the word ‘black’), specifically for deaths associated with ICD-10 codes whose descriptions include the word ‘vehicle’ and for deaths associated with ICD-10 codes whose descriptions include the word ‘firearm.’ Use the EntityAxisConditions table to determine which ICD-10 codes were involved in each death, rather than joining ICD-10 code information directly on the death records.",azure/o3,,,,DEATH.DEATH.DEATHRECORDS;DEATH.DEATH.ENTITYAXISCONDITIONS;DEATH.DEATH.ICD10CODE,DEATH.DEATH.DEATHRECORDS.Age;DEATH.DEATH.DEATHRECORDS.Id;DEATH.DEATH.DEATHRECORDS.Race;DEATH.DEATH.ENTITYAXISCONDITIONS.Icd10Code;DEATH.DEATH.ENTITYAXISCONDITIONS.DeathRecordId;DEATH.DEATH.ICD10CODE.Code;DEATH.DEATH.ICD10CODE.Description,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:06:27,used_precomputed:DEATH,,,,,,
sf001,"Assuming today is April 1, 2024, I would like to know the daily snowfall amounts greater than 6 inches for each U.S. postal code during the week ending after the first two full weeks of the previous year. Show the postal code, date, and snowfall amount.",azure/o3,,,,GLOBAL_WEATHER__CLIMATE_DATA_FOR_BI.STANDARD_TILE.HISTORY_DAY,GLOBAL_WEATHER__CLIMATE_DATA_FOR_BI.STANDARD_TILE.HISTORY_DAY.DATE_VALID_STD;GLOBAL_WEATHER__CLIMATE_DATA_FOR_BI.STANDARD_TILE.HISTORY_DAY.POSTAL_CODE;GLOBAL_WEATHER__CLIMATE_DATA_FOR_BI.STANDARD_TILE.HISTORY_DAY.TOT_SNOWFALL_IN,"{""candidates_total"": 0, ""chosen_ids"": """"}",2025-10-28T22:06:32,used_precomputed:GLOBAL_WEATHER__CLIMATE_DATA_FOR_BI,,,,,,
