instance_id,user_query,used_gold_tables,used_gold_joins,used_predicted_tables_cols,used_predicted_tables_cols_raw,model,examples_used,predicted_cte_briefs,raw_output,example_selection,timestamp
local262,"Which problems exceed the total number of times they appear in the solution table when counting all occurrences, across steps 1, 2, and 3, where any non-""Stack"" model's maximum test score is lower than the ""Stack"" model's test score for the same step and version?",false,false,false,true,azure/o3,"local026,local229,local228,local074","stack_scores: selects 'Stack' model test scores per problem, version, step; nonstack_max_scores: computes max test_score among non-Stack models per problem, version, step; step_comparisons: joins Stack and non-Stack scores to compare test performances; valid_steps: keeps steps 1-3 where non-Stack max < Stack score; occurrence_counts: counts qualifying step records per problem; solution_counts: counts solution table rows per problem; exceeding_problems: selects problems whose qualifying count exceeds solution count","stack_scores: selects 'Stack' model test scores per problem, version, step; nonstack_max_scores: computes max test_score among non-Stack models per problem, version, step; step_comparisons: joins Stack and non-Stack scores to compare test performances; valid_steps: keeps steps 1-3 where non-Stack max < Stack score; occurrence_counts: counts qualifying step records per problem; solution_counts: counts solution table rows per problem; exceeding_problems: selects problems whose qualifying count exceeds solution count","{""target_db"": ""stacking"", ""candidates_total"": 42, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local026,local229,local228,local074""}",2025-10-17T16:40:08
local263,"Identify the L1_model associated with each model (specified by name and version) that occurs most frequently for each status ('strong' or 'soft'), along with the number of times it occurs. A model has a 'strong' status if, for any of its steps, the maximum test score among non-'Stack' models is less than the 'Stack' model's test score. It has a 'soft' status if the maximum test score among non-'Stack' models equals the 'Stack' model's test score. Count how many times each L1_model is associated with a 'strong' or 'soft' status across all models, and determine which L1_model has the highest occurrence for each status.",false,false,false,true,azure/o3,"local194,local032,local196,local021","stack_step_scores: extracts test_score for 'Stack' models per name, version, step; non_stack_max_scores: obtains max test_score among non-'Stack' models per name, version, step; step_comparison: compares stack_score versus max_non for each step, tagging result; model_status: aggregates step tags per name/version to assign overall strong or soft status, joining L1_model; l1_status_counts: tallies model counts per L1_model and status; top_l1_by_status: picks L1_model with highest count for each status","stack_step_scores: extracts test_score for 'Stack' models per name, version, step; non_stack_max_scores: obtains max test_score among non-'Stack' models per name, version, step; step_comparison: compares stack_score versus max_non for each step, tagging result; model_status: aggregates step tags per name/version to assign overall strong or soft status, joining L1_model; l1_status_counts: tallies model counts per L1_model and status; top_l1_by_status: picks L1_model with highest count for each status","{""target_db"": ""stacking"", ""candidates_total"": 42, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local194,local032,local196,local021""}",2025-10-17T16:40:27
local264,"Which model category (L1_model) appears the most frequently across all steps and versions when comparing traditional models to the Stack model, and what is the total count of its occurrences?",false,false,false,true,azure/o3,"local244,local300,local066,local026","raw_models: selects L1_model, step and version columns for analysis; model_frequencies: counts occurrences per L1_model across every step and version; top_model: retrieves L1_model with maximum total count","raw_models: selects L1_model, step and version columns for analysis; model_frequencies: counts occurrences per L1_model across every step and version; top_model: retrieves L1_model with maximum total count","{""target_db"": ""stacking"", ""candidates_total"": 41, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local244,local300,local066,local026""}",2025-10-17T16:40:37
local269,"What is the average total quantity across all final packaging combinations, considering only the leaf-level items within each combination after fully expanding any nested packaging relationships?",false,false,false,true,azure/o3,"local194,local024,local099,local075","root_packages: selects packaging IDs never referenced as contains_id, representing top-level packaging combinations; expanded_paths: recursively traverses packaging_relations from root_packages, accumulating path quantity product to each contained item; leaf_paths: filters expanded_paths to items that themselves contain no children, retaining final multiplied quantity per root package; package_totals: sums leaf quantities per root package to derive total quantity for each top-level combination; avg_qty: calculates overall average of total quantities across all root package combinations","root_packages: selects packaging IDs never referenced as contains_id, representing top-level packaging combinations; expanded_paths: recursively traverses packaging_relations from root_packages, accumulating path quantity product to each contained item; leaf_paths: filters expanded_paths to items that themselves contain no children, retaining final multiplied quantity per root package; package_totals: sums leaf quantities per root package to derive total quantity for each top-level combination; avg_qty: calculates overall average of total quantities across all root package combinations","{""target_db"": ""oracle_sql"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local194,local024,local099,local075""}",2025-10-17T16:40:48
local270,"Which top-level packaging containers, meaning those not contained within any other packaging, have any item for which the total quantity accumulated across all nested levels in the hierarchy exceeds 500, and what are the names of both these containers and the corresponding items?",false,false,false,true,azure/o3,"local253,local017,local199,local099",top_level_containers: selects packaging not present as child in packaging_relations; recursive_contents: recursively expands contents for each top-level container calculating cumulative quantity; aggregated_items: sums cumulative quantity per top-level container and product; exceeding_items: filters aggregated_items where sum_qty > 500; named_results: joins exceeding_items with packaging and products to fetch container and item names,top_level_containers: selects packaging not present as child in packaging_relations; recursive_contents: recursively expands contents for each top-level container calculating cumulative quantity; aggregated_items: sums cumulative quantity per top-level container and product; exceeding_items: filters aggregated_items where sum_qty > 500; named_results: joins exceeding_items with packaging and products to fetch container and item names,"{""target_db"": ""oracle_sql"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local253,local017,local199,local099""}",2025-10-17T16:40:59
local272,"For order 423, identify the product IDs, aisles, and positions from which to pick the exact quantities needed for each order line, ensuring that the total picked quantity for each product matches the cumulative quantities ordered without exceeding the available inventory in warehouse 1. Calculate the quantities to be picked from each location by prioritizing inventory with earlier purchased dates and smaller quantities, and ensure that picking respects the sequence and cumulative quantities of the order lines for products with multiple entries.",false,false,false,true,azure/o3,"local010,local194,local099,local015","order_lines_423: fetch order 423 lines with product_id, qty, line_seq, cumulative_demand per product; warehouse1_inventory: inventory rows in warehouse 1 joined to locations and purchases with aisle, position, purchase_date, qty_on_hand; prioritized_inventory: inventory sorted by product, purchase_date, qty ascending and assigned priority_rank; inventory_cume: adds cumulative_available_qty per product across prioritized_inventory; pick_allocations: matches cumulative demand to cumulative availability to derive pick_qty per product-location ensuring totals met","order_lines_423: fetch order 423 lines with product_id, qty, line_seq, cumulative_demand per product; warehouse1_inventory: inventory rows in warehouse 1 joined to locations and purchases with aisle, position, purchase_date, qty_on_hand; prioritized_inventory: inventory sorted by product, purchase_date, qty ascending and assigned priority_rank; inventory_cume: adds cumulative_available_qty per product across prioritized_inventory; pick_allocations: matches cumulative demand to cumulative availability to derive pick_qty per product-location ensuring totals met","{""target_db"": ""oracle_sql"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local010,local194,local099,local015""}",2025-10-17T16:41:17
local273,"Calculate the average pick percentage for each product name, using a first-in-first-out approach that selects from inventory locations based on the earliest purchase date and smallest available quantity, ensuring that the picked quantity reflects only the overlapping range between each order’s required quantity and the inventory’s available quantity, and then grouping and ordering the results by product name?",false,false,false,true,azure/o3,"local196,local056,local077,local032","purchase_dated_inventory: joins inventory and purchases, adding purchase_date and ranking inventory per product by earliest date then smallest qty; order_requirements: selects each orderline with product_id and required qty needed for picking; fifo_allocations: matches order requirements to ranked inventory FIFO, recording picked_qty as overlap of remaining need and available qty; product_pick_totals: aggregates total required_qty and picked_qty per product; product_avg_pick: joins totals with products, computes pick_percentage, orders results alphabetically by product name","purchase_dated_inventory: joins inventory and purchases, adding purchase_date and ranking inventory per product by earliest date then smallest qty; order_requirements: selects each orderline with product_id and required qty needed for picking; fifo_allocations: matches order requirements to ranked inventory FIFO, recording picked_qty as overlap of remaining need and available qty; product_pick_totals: aggregates total required_qty and picked_qty per product; product_avg_pick: joins totals with products, computes pick_percentage, orders results alphabetically by product name","{""target_db"": ""oracle_sql"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local196,local056,local077,local032""}",2025-10-17T16:41:34
local274,"Which products were picked for order 421, and what is the average number of units picked for each product, using FIFO (First-In, First-Out) method?",false,false,false,true,azure/o3,"local067,local060,local229,local283",order_picks: selects product and quantity lines for order 421; product_purchases: lists purchase lots with quantities and dates ordered FIFO per product; fifo_allocation: allocates order pick quantities to earliest purchase lots producing allocated_qty; avg_units_per_product: averages allocated_qty per product; product_results: joins product names to average units for final output,order_picks: selects product and quantity lines for order 421; product_purchases: lists purchase lots with quantities and dates ordered FIFO per product; fifo_allocation: allocates order pick quantities to earliest purchase lots producing allocated_qty; avg_units_per_product: averages allocated_qty per product; product_results: joins product names to average units for final output,"{""target_db"": ""oracle_sql"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local067,local060,local229,local283""}",2025-10-17T16:41:46
local275,"Based on monthly sales data starting in January 2016 and using a centered moving average to adjust for seasonality, which products had a seasonality-adjusted sales ratio that stayed consistently above 2 for every month in the year 2017?",false,false,false,true,azure/o3,"local099,local253,local199,local064",product_sales: selects per-product monthly sales starting Jan 2016; centered_ma: calculates 12-month centered moving average for each product-month; seasonal_ratio: derives actual divided by moving average ratio; ratios_2017: isolates 2017 months with ratio values; consistent_products: returns products whose 2017 ratios exceed 2 in all twelve months,product_sales: selects per-product monthly sales starting Jan 2016; centered_ma: calculates 12-month centered moving average for each product-month; seasonal_ratio: derives actual divided by moving average ratio; ratios_2017: isolates 2017 months with ratio values; consistent_products: returns products whose 2017 ratios exceed 2 in all twelve months,"{""target_db"": ""oracle_sql"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local099,local253,local199,local064""}",2025-10-17T16:41:58
local277,"What is the average forecasted annual sales for products 4160 and 7790 during 2018, using monthly sales data starting from January 2016 for the first 36 months, applying seasonality adjustments from time steps 7 through 30, and employing a weighted regression method to estimate sales?",false,false,false,true,azure/o3,"local056,local253,local097,local099",filtered_sales: keep records for products 4160 and 7790 between 2016-01 and 2018-12; time_series: adds sequential month_index and month_of_year per product; seasonality_index: average qty per product and month_of_year using indices 7-30 to derive seasonal factor; deseasonalized_sales: divides qty by seasonal factor to remove seasonality; weighted_regression: calculates weighted least-squares slope and intercept per product on month_index vs deseasonalized_qty; forecast_2018: predicts 2018 monthly sales by applying model and restoring seasonality; avg_annual_forecast: averages forecasted 2018 sales per product,filtered_sales: keep records for products 4160 and 7790 between 2016-01 and 2018-12; time_series: adds sequential month_index and month_of_year per product; seasonality_index: average qty per product and month_of_year using indices 7-30 to derive seasonal factor; deseasonalized_sales: divides qty by seasonal factor to remove seasonality; weighted_regression: calculates weighted least-squares slope and intercept per product on month_index vs deseasonalized_qty; forecast_2018: predicts 2018 monthly sales by applying model and restoring seasonality; avg_annual_forecast: averages forecasted 2018 sales per product,"{""target_db"": ""oracle_sql"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local056,local253,local097,local099""}",2025-10-17T16:42:17
local279,"Using a recursive monthly inventory adjustment model starting from December 2018 inventory levels, where we restock a product if its ending inventory drops below the minimum required level, determine for each product the month in 2019 where the absolute difference between its ending inventory and the minimum required level is the smallest, and return the product_id, that month, and the absolute difference.",false,false,false,true,azure/o3,"local064,local301,local077,local010","months_2019: generates list of 2019 months for timeline; start_inventory: selects December 2018 ending inventory quantity per product; sales_2019: aggregates monthly sales quantity per product per 2019 month; product_rules: fetches minimum level and restock purchase size per product; recursive_balances: iteratively updates inventory month by month subtracting sales and adding restock when below minimum; min_diff_month: computes absolute difference per month, selects month with smallest value per product","months_2019: generates list of 2019 months for timeline; start_inventory: selects December 2018 ending inventory quantity per product; sales_2019: aggregates monthly sales quantity per product per 2019 month; product_rules: fetches minimum level and restock purchase size per product; recursive_balances: iteratively updates inventory month by month subtracting sales and adding restock when below minimum; min_diff_month: computes absolute difference per month, selects month with smallest value per product","{""target_db"": ""oracle_sql"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local064,local301,local077,local010""}",2025-10-17T16:42:30
local283,"Analyze the soccer match dataset to determine the champion team for each season across all countries and leagues, awarding 3 points for every win, 1 point for every tie, and 0 points for every loss. For each season, return the champion’s team name, the league, the country, and the total points accumulated.",false,false,false,true,azure/o3,"local310,local074,local201,local067","match_points: creates one row per team per match with computed win/tie/loss points; season_points: sums points per team, league, season; ranked_teams: ranks teams by descending points within each league-season; champions: selects rank-1 teams and joins league, country, team names","match_points: creates one row per team per match with computed win/tie/loss points; season_points: sums points per team, league, season; ranked_teams: ranks teams by descending points within each league-season; champions: selects rank-1 teams and joins league, country, team names","{""target_db"": ""EU_soccer"", ""candidates_total"": 41, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local310,local074,local201,local067""}",2025-10-17T16:42:45
local284,"For veg whsle data, can you generate a summary of our items' loss rates? Include the average loss rate, and also break down the count of items that are below, above, and within one standard deviation from this average.",false,false,false,true,azure/o3,"local077,local078,local064,local074","raw_data: selects item_code, item_name, numeric loss_rate from veg_loss_rate_df; stats: calculates overall average and stddev of loss_rate; classified_items: categorizes each item as below, within, or above one stddev of average; category_counts: counts items per category and appends overall average and stddev","raw_data: selects item_code, item_name, numeric loss_rate from veg_loss_rate_df; stats: calculates overall average and stddev of loss_rate; classified_items: categorizes each item as below, within, or above one stddev of average; category_counts: counts items per category and appends overall average and stddev","{""target_db"": ""bank_sales_trading"", ""candidates_total"": 42, ""same_db_total"": 8, ""used_same_db_pool"": ""true"", ""chosen_ids"": ""local077,local078,local064,local074""}",2025-10-17T16:42:58
local285,"For veg whsle data, can you analyze our financial performance over the years 2020 to 2023? I need insights into the average wholesale price, maximum wholesale price, minimum wholesale price, wholesale price difference, total wholesale price, total selling price, average loss rate, total loss, and profit for each category within each year. Round all calculated values to two decimal places.",false,false,false,true,azure/o3,"local157,local077,local075,local074","whsle_base: selects 2020-2023 wholesale records, extracts year, attaches category; whsle_stats: computes avg, max, min, diff wholesale price per category-year; loss_rates: converts loss_rate_% to decimal per item; txn_base: selects 2020-2023 sales, adds year and category, joins wholesale price and loss rate to get revenue, cost, loss; txn_summary: aggregates txn_base to total wholesale cost, selling revenue, average loss rate, total loss, profit per category-year; cat_year_summary: joins whsle_stats with txn_summary and rounds all metrics","whsle_base: selects 2020-2023 wholesale records, extracts year, attaches category; whsle_stats: computes avg, max, min, diff wholesale price per category-year; loss_rates: converts loss_rate_% to decimal per item; txn_base: selects 2020-2023 sales, adds year and category, joins wholesale price and loss rate to get revenue, cost, loss; txn_summary: aggregates txn_base to total wholesale cost, selling revenue, average loss rate, total loss, profit per category-year; cat_year_summary: joins whsle_stats with txn_summary and rounds all metrics","{""target_db"": ""bank_sales_trading"", ""candidates_total"": 42, ""same_db_total"": 8, ""used_same_db_pool"": ""true"", ""chosen_ids"": ""local157,local077,local075,local074""}",2025-10-17T16:43:25
local286,"Prepare a comprehensive performance report on our sellers, focusing on total sales, average item price, average review scores, and packing times. Ensure that the report includes only those sellers who have sold a quantity of more than 100 products and highlight the product category names in English with the highest sales volume.",false,false,false,true,azure/o3,"local329,local070,local141,local077","orders_with_packing: computes packing_time per order from approved and delivered dates; item_stats: joins order_items to orders_with_packing keeping seller, price, product_id, packing_time; seller_sales: aggregates item_stats for qty_sold, total_sales, avg_price, avg_packing_time per seller; seller_reviews: joins order_items to order_reviews to average review_score per seller; seller_metrics: combines seller_sales and seller_reviews, keeping sellers with qty_sold > 100; category_sales: item_stats joined to products and category translation to count units per seller and english category; top_categories: selects highest-volume english category for each seller from category_sales","orders_with_packing: computes packing_time per order from approved and delivered dates; item_stats: joins order_items to orders_with_packing keeping seller, price, product_id, packing_time; seller_sales: aggregates item_stats for qty_sold, total_sales, avg_price, avg_packing_time per seller; seller_reviews: joins order_items to order_reviews to average review_score per seller; seller_metrics: combines seller_sales and seller_reviews, keeping sellers with qty_sold > 100; category_sales: item_stats joined to products and category translation to count units per seller and english category; top_categories: selects highest-volume english category for each seller from category_sales","{""target_db"": ""electronic_sales"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local329,local070,local141,local077""}",2025-10-17T16:43:44
local301,"For weekly-sales data, I need an analysis of our sales performance around mid-June for the years 2018, 2019, and 2020. Specifically, calculate the percentage change in sales between the four weeks leading up to June 15 and the four weeks following June 15 for each year.",false,false,false,true,azure/o3,"local300,local157,local074,local064",filtered_sales: selects weekly sales rows for years 2018-2020; classified_weeks: labels each record as pre or post June 15 within four-week window; period_totals: sums sales per calendar_year and period; pct_change: computes percentage change from pre to post for each year,filtered_sales: selects weekly sales rows for years 2018-2020; classified_weeks: labels each record as pre or post June 15 within four-week window; period_totals: sums sales per calendar_year and period; pct_change: computes percentage change from pre to post for each year,"{""target_db"": ""bank_sales_trading"", ""candidates_total"": 41, ""same_db_total"": 7, ""used_same_db_pool"": ""true"", ""chosen_ids"": ""local300,local157,local074,local064""}",2025-10-17T16:43:59
local302,"Analyze the average percentage change in sales between the 12 weeks before and after June 15, 2020, for each attribute type: region, platform, age band, demographic, and customer type. For each attribute type, calculate the average percentage change in sales across all its attribute values. Identify the attribute type with the highest negative impact on sales and provide its average percentage change in sales.",false,false,false,true,azure/o3,"local300,local074,local078,local301","labeled_weeks: labels weekly rows within 12-week window as before or after 15-Jun-2020; attr_sales: unpivots five attribute columns, summing sales per attribute type, value, and period; pct_change_by_value: computes percent change between after and before totals for each attribute type and value; pct_change_by_type: averages these percentage changes across all values per attribute type; worst_attribute: identifies attribute type with lowest average percent change and returns its metric","labeled_weeks: labels weekly rows within 12-week window as before or after 15-Jun-2020; attr_sales: unpivots five attribute columns, summing sales per attribute type, value, and period; pct_change_by_value: computes percent change between after and before totals for each attribute type and value; pct_change_by_type: averages these percentage changes across all values per attribute type; worst_attribute: identifies attribute type with lowest average percent change and returns its metric","{""target_db"": ""bank_sales_trading"", ""candidates_total"": 42, ""same_db_total"": 8, ""used_same_db_pool"": ""true"", ""chosen_ids"": ""local300,local074,local078,local301""}",2025-10-17T16:44:22
local329,"How many unique sessions visited the /regist/input page and then the /regist/confirm page, in that order?",false,false,false,true,azure/o3,"local026,local130,local015,local066",page_hits: filter action_log_with_noise for /regist/input and /regist/confirm entries; first_page_hits: take earliest timestamp per session for each target page; input_before_confirm: keep sessions with confirm time later than input time; session_count: count distinct sessions from previous CTE,page_hits: filter action_log_with_noise for /regist/input and /regist/confirm entries; first_page_hits: take earliest timestamp per session for each target page; input_before_confirm: keep sessions with confirm time later than input time; session_count: count distinct sessions from previous CTE,"{""target_db"": ""log"", ""candidates_total"": 41, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local026,local130,local015,local066""}",2025-10-17T16:44:27
local330,"Using the activity log table, compute the total number of unique user sessions where each web page appears as either a landing page (the first page visited in a session based on timestamp) or an exit page (the last page visited in a session based on timestamp), or both. Count each session only once per page even if the page serves as both landing and exit for that session. ",false,false,false,true,azure/o3,"local077,local310,local064,local070","session_bounds: identifies landing and exit page per session via min/max stamp; landing_exit_pairs: expands landing and exit paths into page-session rows, removing duplicates per session; page_session_counts: aggregates distinct sessions per page to deliver total sessions where page is landing, exit, or both","session_bounds: identifies landing and exit page per session via min/max stamp; landing_exit_pairs: expands landing and exit paths into page-session rows, removing duplicates per session; page_session_counts: aggregates distinct sessions per page to deliver total sessions where page is landing, exit, or both","{""target_db"": ""log"", ""candidates_total"": 42, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local077,local310,local064,local070""}",2025-10-17T16:44:34
local331,"Which three distinct third-page visits are most frequently observed immediately after two consecutive visits to the '/detail' page, and how many times does each third-page visit occur?",false,false,false,true,azure/o3,"local229,local032,local056,local074","unified_events: merges all log sources into session, timestamp, page rows; ordered_visits: orders events per session, adds sequential numbers; detail_followups: extracts page following two consecutive '/detail' visits; visit_counts: counts occurrences of each extracted third page; top_three_visits: selects three pages with highest counts for output","unified_events: merges all log sources into session, timestamp, page rows; ordered_visits: orders events per session, adds sequential numbers; detail_followups: extracts page following two consecutive '/detail' visits; visit_counts: counts occurrences of each extracted third page; top_three_visits: selects three pages with highest counts for output","{""target_db"": ""log"", ""candidates_total"": 42, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local229,local032,local056,local074""}",2025-10-17T16:44:42
local358,"How many users are there in each age category (20s, 30s, 40s, 50s, and others)?",false,false,false,true,azure/o3,"local015,local010,local059,local228","user_age_calc: computes current age in years from birth_date for every user; age_bucketed: maps ages into categories 20s, 30s, 40s, 50s, or others; age_counts: counts users grouped by age category","user_age_calc: computes current age in years from birth_date for every user; age_bucketed: maps ages into categories 20s, 30s, 40s, 50s, or others; age_counts: counts users grouped by age category","{""target_db"": ""log"", ""candidates_total"": 42, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local015,local010,local059,local228""}",2025-10-17T16:44:49
local360,"For each user session in the activity log table, identify the number of events that occurred before the first '/detail' click or '/complete' conversion, counting only events that have a non-empty search type. Find the sessions with the minimum count of such pre-click/pre-conversion events. If multiple sessions share this minimum count, include all of them in the results. Return each qualifying session along with the corresponding path and search type.",false,false,false,true,azure/o3,"local060,local070,local194,local283",target_times: earliest stamp per session with path '/detail' or '/complete'; pre_search_events: events before each target_time having non-empty search_type; session_pre_counts: counts qualifying pre events per session; min_count_sessions: selects sessions whose pre_event_count equals overall minimum; qualifying_events: pre_search_events belonging to min_count_sessions,target_times: earliest stamp per session with path '/detail' or '/complete'; pre_search_events: events before each target_time having non-empty search_type; session_pre_counts: counts qualifying pre events per session; min_count_sessions: selects sessions whose pre_event_count equals overall minimum; qualifying_events: pre_search_events belonging to min_count_sessions,"{""target_db"": ""log"", ""candidates_total"": 42, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local060,local070,local194,local283""}",2025-10-17T16:45:05
local344,"Considering all races where pit stop data is available, and focusing on instances when a driver was not behind another car on the previous lap but is behind on the current lap (accounting for retirements, pit-stop entries, pit-stop exits, and race starts), how many times has each type of overtake occurred in Formula 1?",false,false,false,true,azure/o3,"local329,local075,local056,local074","valid_races: race_ids where races_ext.is_pit_data_available is true; pit_flags: creates pit_in and pit_out flags per driver lap using pit_stops within valid races; retirement_laps: captures driver retirement lap and category within valid races; start_positions: joins results grid with lap_positions lap1 to flag drivers losing places at start; lap_changes: for laps≥2, compares current vs previous position per driver, adds pit_in, pit_out, retirement flags; overtake_events: selects losses where driver newly behind, labels type start, pit_entry, pit_exit, retirement, on_track; overtake_counts: aggregates number of overtakes per overtake_type","valid_races: race_ids where races_ext.is_pit_data_available is true; pit_flags: creates pit_in and pit_out flags per driver lap using pit_stops within valid races; retirement_laps: captures driver retirement lap and category within valid races; start_positions: joins results grid with lap_positions lap1 to flag drivers losing places at start; lap_changes: for laps≥2, compares current vs previous position per driver, adds pit_in, pit_out, retirement flags; overtake_events: selects losses where driver newly behind, labels type start, pit_entry, pit_exit, retirement, on_track; overtake_counts: aggregates number of overtakes per overtake_type","{""target_db"": ""f1"", ""candidates_total"": 42, ""same_db_total"": 2, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local329,local075,local056,local074""}",2025-10-17T16:45:26
local336,"In the first five laps of the race, how many overtakes occurred in each category—retirements, pit stops, start-related overtakes, and standard on-track passes?",false,false,false,true,azure/o3,"local228,local130,local015,local244","grid_positions: starting grid positions per race and driver; first_five_positions: lap positions for laps 1-5; lap_gains: position gains per driver between consecutive laps; pit_events: pit stop laps within first five; retire_events: retirements during laps 1-5; categorized_gains: classifies each gain as start, pit, retirement, or standard; category_totals: counts overtakes per category for final output","grid_positions: starting grid positions per race and driver; first_five_positions: lap positions for laps 1-5; lap_gains: position gains per driver between consecutive laps; pit_events: pit stop laps within first five; retire_events: retirements during laps 1-5; categorized_gains: classifies each gain as start, pit, retirement, or standard; category_totals: counts overtakes per category for final output","{""target_db"": ""f1"", ""candidates_total"": 42, ""same_db_total"": 2, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local228,local130,local015,local244""}",2025-10-17T16:45:46
local335,"In Formula 1 seasons since 2001, considering only drivers who scored points in a season, which five constructors have had the most seasons where their drivers scored the fewest total points among all point-scoring drivers in that season?",false,false,false,true,azure/o3,"local228,local141,local064,local283",season_driver_points: aggregate total points per driver-season since 2001 using driver_standings joined to races; season_min_points: compute minimum positive points per season; bottom_driver_seasons: select drivers matching season minimum and map to constructor via drives; constructor_bottom_counts: count seasons per constructor where it had bottom scoring driver; top_five_constructors: pick five constructors with most such seasons ordered by count then name,season_driver_points: aggregate total points per driver-season since 2001 using driver_standings joined to races; season_min_points: compute minimum positive points per season; bottom_driver_seasons: select drivers matching season minimum and map to constructor via drives; constructor_bottom_counts: count seasons per constructor where it had bottom scoring driver; top_five_constructors: pick five constructors with most such seasons ordered by count then name,"{""target_db"": ""f1"", ""candidates_total"": 42, ""same_db_total"": 2, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local228,local141,local064,local283""}",2025-10-17T16:45:56
local309,"For each year, which driver and which constructor scored the most points? I want the full name of each driver.",false,false,false,true,azure/o3,"local010,local196,local264,local141",final_races: last race_id per year determined by max round; final_driver_points: driver_standings joined to final_races for season-end points per driver; top_drivers: picks highest-scoring driver each year with row_number; final_constructor_points: constructor_standings joined to final_races for season-end points per constructor; top_constructors: picks highest-scoring constructor each year with row_number; driver_names: maps driver_id to driver full_name for output,final_races: last race_id per year determined by max round; final_driver_points: driver_standings joined to final_races for season-end points per driver; top_drivers: picks highest-scoring driver each year with row_number; final_constructor_points: constructor_standings joined to final_races for season-end points per constructor; top_constructors: picks highest-scoring constructor each year with row_number; driver_names: maps driver_id to driver full_name for output,"{""target_db"": ""f1"", ""candidates_total"": 42, ""same_db_total"": 2, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local010,local196,local264,local141""}",2025-10-17T16:46:15
local310,"Using only the data from the ‘results’ table, find the three years in which the sum of the highest total points earned by any driver and the highest total points earned by any constructor in that year (both calculated by summing up points from the ‘results’ table) is smallest, and list those three years in order of ascending total.",false,false,false,true,azure/o3,"local074,local311,local032,local059","results_by_year: join results to races to add race year; driver_totals: sum points per driver and year; top_driver_points: pick maximum driver total for each year; constructor_totals: sum points per constructor and year; top_constructor_points: pick maximum constructor total for each year; year_combined_min: add yearly top driver and constructor points, keep three smallest totals","results_by_year: join results to races to add race year; driver_totals: sum points per driver and year; top_driver_points: pick maximum driver total for each year; constructor_totals: sum points per constructor and year; top_constructor_points: pick maximum constructor total for each year; year_combined_min: add yearly top driver and constructor points, keep three smallest totals","{""target_db"": ""f1"", ""candidates_total"": 41, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local074,local311,local032,local059""}",2025-10-17T16:46:25
local311,"Which constructors had the top 3 combined points from their best driver and team, and in which years did they achieve them?",false,false,false,true,azure/o3,"local023,local064,local244,local066",race_years: maps each race_id to season year for joins; constructor_year_points: sums constructor_standings points per constructor per year; driver_year_points: sums driver_standings points per driver per year; best_driver_points: joins driver_year_points to drives and keeps max points per constructor-year; combined_points: adds constructor total and best driver points per constructor-year; top_three_constructors: selects top three constructor-year combos by combined points and attaches constructor name,race_years: maps each race_id to season year for joins; constructor_year_points: sums constructor_standings points per constructor per year; driver_year_points: sums driver_standings points per driver per year; best_driver_points: joins driver_year_points to drives and keeps max points per constructor-year; combined_points: adds constructor total and best driver points per constructor-year; top_three_constructors: selects top three constructor-year combos by combined points and attaches constructor name,"{""target_db"": ""f1"", ""candidates_total"": 41, ""same_db_total"": 1, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local023,local064,local244,local066""}",2025-10-17T16:46:39
