instance_id,user_query,model,examples_used,predicted_tables_and_columns,raw_output,predicted_tables_fq,predicted_columns_fq,example_selection,timestamp,flags,eval_tables_precision,eval_tables_recall,eval_tables_f1,eval_columns_precision,eval_columns_recall,eval_columns_f1
bq288,"What is the total number of all banking institutions in the state that has the highest sum of assets from banks established between January 1, 1900, and December 31, 2000, with institution names starting with 'Bank'?",azure/o3,"local283,local054,local130,local244",,,fda.institutions;fda.states,fda.institutions.established_date;fda.institutions.fdic_certificate_number;fda.institutions.institution_name;fda.institutions.state;fda.institutions.state_name;fda.institutions.total_assets;fda.states.state;fda.states.state_fips_code;fda.states.state_name,"{""candidates_total"": 90, ""chosen_ids"": ""local283,local054,local130,local244""}",2025-10-30T22:45:14,used_precomputed:fda,,,,,,
bq418,"Determine which three lowest-level Reactome pathways (with TAS evidence) have the highest chi-squared statistics, considering only Homo sapiens targets associated with sorafenib under the conditions that the median assay value is ≤ 100 and both low and high assay values are ≤ 100 or null. For each of these three pathways, how many of these targets and non-targets lie within the pathway and outside it?",azure/o3,"local070,local141,local029,local072",,,targetome_reactome.drug_synonyms_v1;targetome_reactome.experiments_v1;targetome_reactome.interactions_v1;targetome_reactome.pathway_v77;targetome_reactome.pe_to_pathway_v77;targetome_reactome.physical_entity_v77,targetome_reactome.drug_synonyms_v1.drugID;targetome_reactome.drug_synonyms_v1.synonym;targetome_reactome.interactions_v1.drugID;targetome_reactome.interactions_v1.expID;targetome_reactome.interactions_v1.interactionID;targetome_reactome.interactions_v1.target_uniprotID;targetome_reactome.interactions_v1.targetID;targetome_reactome.interactions_v1.targetSpecies;targetome_reactome.experiments_v1.exp_assayValueHigh;targetome_reactome.experiments_v1.exp_assayValueLow;targetome_reactome.experiments_v1.exp_assayValueMedian;targetome_reactome.experiments_v1.expID;targetome_reactome.physical_entity_v77.stable_id;targetome_reactome.physical_entity_v77.uniprot_id;targetome_reactome.pe_to_pathway_v77.evidence_code;targetome_reactome.pe_to_pathway_v77.pathway_stable_id;targetome_reactome.pe_to_pathway_v77.pe_stable_id;targetome_reactome.pathway_v77.lowest_level;targetome_reactome.pathway_v77.name;targetome_reactome.pathway_v77.species;targetome_reactome.pathway_v77.stable_id,"{""candidates_total"": 90, ""chosen_ids"": ""local070,local141,local029,local072""}",2025-10-30T22:45:26,used_precomputed:targetome_reactome,,,,,,
bq330,"Which Colorado zip code has the highest concentration of bank locations per block group, based on the overlap between zip codes and block groups?",azure/o3,"local081,local054,local085,local264",,,fda.locations;fda.us_blockgroups_national;fda.zip_codes,fda.locations.branch_address;fda.locations.branch_city;fda.locations.branch_name;fda.locations.fdic_certificate_number;fda.locations.institution_name;fda.locations.main_office;fda.locations.state;fda.locations.zip_code;fda.zip_codes.city;fda.zip_codes.county;fda.zip_codes.mtfcc_feature_class_code;fda.zip_codes.state_code;fda.zip_codes.state_fips_code;fda.zip_codes.state_name;fda.zip_codes.zip_code;fda.zip_codes.zip_code_geom;fda.us_blockgroups_national.blockgroup_ce;fda.us_blockgroups_national.blockgroup_geom;fda.us_blockgroups_national.county_fips_code;fda.us_blockgroups_national.geo_id;fda.us_blockgroups_national.mtfcc_feature_class_code;fda.us_blockgroups_national.state_fips_code;fda.us_blockgroups_national.state_name;fda.us_blockgroups_national.tract_ce,"{""candidates_total"": 90, ""chosen_ids"": ""local081,local054,local085,local264""}",2025-10-30T22:45:40,used_precomputed:fda,,,,,,
bq398,What are the top three debt indicators for Russia based on the highest debt values?,azure/o3,"local040,local193,local229,local009",,,world_bank.international_debt;world_bank.series_summary,world_bank.international_debt.country_code;world_bank.international_debt.country_name;world_bank.international_debt.indicator_code;world_bank.international_debt.indicator_name;world_bank.international_debt.value;world_bank.international_debt.year;world_bank.series_summary.indicator_name;world_bank.series_summary.series_code;world_bank.series_summary.short_definition;world_bank.series_summary.topic;world_bank.series_summary.unit_of_measure,"{""candidates_total"": 90, ""chosen_ids"": ""local040,local193,local229,local009""}",2025-10-30T22:45:46,used_precomputed:world_bank,,,,,,
bq399,"Which high-income country had the highest average crude birth rate respectively in each region, and what are their corresponding average birth rate, during the 1980s?",azure/o3,"local221,local201,local078,local039",,,world_bank.country_summary;world_bank.health_nutrition_population;world_bank.indicators_data,world_bank.health_nutrition_population.country_code;world_bank.health_nutrition_population.country_name;world_bank.health_nutrition_population.indicator_code;world_bank.health_nutrition_population.indicator_name;world_bank.health_nutrition_population.value;world_bank.health_nutrition_population.year;world_bank.indicators_data.country_code;world_bank.indicators_data.country_name;world_bank.indicators_data.indicator_code;world_bank.indicators_data.indicator_name;world_bank.indicators_data.value;world_bank.indicators_data.year;world_bank.country_summary.country_code;world_bank.country_summary.income_group;world_bank.country_summary.region;world_bank.country_summary.short_name,"{""candidates_total"": 90, ""chosen_ids"": ""local221,local201,local078,local039""}",2025-10-30T22:45:53,used_precomputed:world_bank,,,,,,
bq457,"Get details of repositories that use specific feature toggle libraries. For each repository, include the full name with owner, hosting platform type, size in bytes, primary programming language, fork source name (if any), last update timestamp, the artifact and library names of the feature toggle used, and the library's programming languages. Include repositories that depend on the specified feature toggle libraries, defined by their artifact names, library names, platforms, and languages.",azure/o3,"local066,local040,local004,local078",,,libraries_io.libraries_io.dependencies;libraries_io.libraries_io.projects;libraries_io.libraries_io.repositories;libraries_io.libraries_io.repository_dependencies,libraries_io.libraries_io.repositories.fork_source_name_with_owner;libraries_io.libraries_io.repositories.host_type;libraries_io.libraries_io.repositories.id;libraries_io.libraries_io.repositories.language;libraries_io.libraries_io.repositories.last_pushed_timestamp;libraries_io.libraries_io.repositories.name_with_owner;libraries_io.libraries_io.repositories.size;libraries_io.libraries_io.repository_dependencies.dependency_kind;libraries_io.libraries_io.repository_dependencies.dependency_project_id;libraries_io.libraries_io.repository_dependencies.dependency_project_name;libraries_io.libraries_io.repository_dependencies.dependency_requirements;libraries_io.libraries_io.repository_dependencies.manifest_platform;libraries_io.libraries_io.repository_dependencies.repository_id;libraries_io.libraries_io.projects.id;libraries_io.libraries_io.projects.language;libraries_io.libraries_io.projects.name;libraries_io.libraries_io.projects.platform;libraries_io.libraries_io.projects.repository_id;libraries_io.libraries_io.dependencies.dependency_kind;libraries_io.libraries_io.dependencies.dependency_name;libraries_io.libraries_io.dependencies.dependency_platform;libraries_io.libraries_io.dependencies.dependency_project_id;libraries_io.libraries_io.dependencies.dependency_requirements;libraries_io.libraries_io.dependencies.project_id,"{""candidates_total"": 90, ""chosen_ids"": ""local066,local040,local004,local078""}",2025-10-30T22:46:09,used_precomputed:libraries_io,,,,,,
bq227,"Could you provide the annual percentage shares, rounded to two decimal places, of the top 5 minor crime categories from 2008 in London's total crimes, with each year displayed in one row?",azure/o3,"local302,local020,local283,local081",,,london_crime.crime_by_lsoa,london_crime.crime_by_lsoa.borough;london_crime.crime_by_lsoa.lsoa_code;london_crime.crime_by_lsoa.minor_category;london_crime.crime_by_lsoa.value;london_crime.crime_by_lsoa.year,"{""candidates_total"": 90, ""chosen_ids"": ""local302,local020,local283,local081""}",2025-10-30T22:46:25,used_precomputed:london,,,,,,
bq232,Could you provide the total number of 'Other Theft' incidents within the 'Theft and Handling' category for each year in the Westminster borough?,azure/o3,"local300,local030,local329,local041",,,london_crime.crime_by_lsoa,london_crime.crime_by_lsoa.borough;london_crime.crime_by_lsoa.major_category;london_crime.crime_by_lsoa.minor_category;london_crime.crime_by_lsoa.value;london_crime.crime_by_lsoa.year,"{""candidates_total"": 90, ""chosen_ids"": ""local300,local030,local329,local041""}",2025-10-30T22:46:29,used_precomputed:london,,,,,,
bq228,"Please provide a list of the top three major crime categories in the borough of Barking and Dagenham, along with the number of incidents in each category.",azure/o3,"local218,local264,local097,local311",,,london_crime.crime_by_lsoa,london_crime.crime_by_lsoa.borough;london_crime.crime_by_lsoa.major_category;london_crime.crime_by_lsoa.month;london_crime.crime_by_lsoa.value;london_crime.crime_by_lsoa.year,"{""candidates_total"": 90, ""chosen_ids"": ""local218,local264,local097,local311""}",2025-10-30T22:46:33,used_precomputed:london,,,,,,
bq229,"Using the bigquery-public-data.open_images dataset, can you provide a count of how many distinct image URLs are categorized as 'cat' (where the image has label '/m/01yrx' with confidence=1) and how many distinct image URLs are categorized as 'other' (meaning they have no cat label '/m/01yrx' at all)?",azure/o3,"local010,local262,local195,local071",,,BIGQUERY_PUBLIC_DATA.OPEN_IMAGES.IMAGES;BIGQUERY_PUBLIC_DATA.OPEN_IMAGES.LABELS,BIGQUERY_PUBLIC_DATA.OPEN_IMAGES.LABELS.confidence;BIGQUERY_PUBLIC_DATA.OPEN_IMAGES.LABELS.image_id;BIGQUERY_PUBLIC_DATA.OPEN_IMAGES.LABELS.label_name;BIGQUERY_PUBLIC_DATA.OPEN_IMAGES.IMAGES.image_id;BIGQUERY_PUBLIC_DATA.OPEN_IMAGES.IMAGES.original_url,"{""candidates_total"": 90, ""chosen_ids"": ""local010,local262,local195,local071""}",2025-10-30T22:46:40,used_precomputed:open_images,,,,,,
bq230,"Using the crops dataset, find the total 2022 production figures, measured in bushels, for corn from the 'FIELD CROPS' category and mushrooms from the 'HORTICULTURE' group for each U.S. state. Only include data rows where 'statisticcat_desc' is 'PRODUCTION', 'agg_level_desc' is 'STATE', 'value' is not null, and ensure that for corn the 'unit_desc' is 'BU'. Combine both results so that each state’s 2022 corn and mushroom totals are presented.",azure/o3,"local152,local229,local244,local301",,,usda_nass_agriculture.crops.crops,usda_nass_agriculture.crops.crops.agg_level_desc;usda_nass_agriculture.crops.crops.commodity_desc;usda_nass_agriculture.crops.crops.group_desc;usda_nass_agriculture.crops.crops.state_name;usda_nass_agriculture.crops.crops.statisticcat_desc;usda_nass_agriculture.crops.crops.unit_desc;usda_nass_agriculture.crops.crops.value;usda_nass_agriculture.crops.crops.year,"{""candidates_total"": 90, ""chosen_ids"": ""local152,local229,local244,local301""}",2025-10-30T22:48:03,used_precomputed:usda_nass_agriculture,,,,,,
bq326,"Based on the World Bank global population dataset and the World Bank health nutrition population dataset, how many countries experienced an increase of more than 1% from the previous year to 2018 in both their total population and per capita current health expenditure (PPP)?",azure/o3,"local029,local072,local274,local081",,,WORLD_BANK.WORLD_BANK.HEALTH_NUTRITION_POPULATION;WORLD_BANK.WORLD_BANK.POPULATION_BY_COUNTRY,WORLD_BANK.WORLD_BANK.POPULATION_BY_COUNTRY.country;WORLD_BANK.WORLD_BANK.POPULATION_BY_COUNTRY.country_code;WORLD_BANK.WORLD_BANK.POPULATION_BY_COUNTRY.year_2017;WORLD_BANK.WORLD_BANK.POPULATION_BY_COUNTRY.year_2018;WORLD_BANK.WORLD_BANK.HEALTH_NUTRITION_POPULATION.country_code;WORLD_BANK.WORLD_BANK.HEALTH_NUTRITION_POPULATION.country_name;WORLD_BANK.WORLD_BANK.HEALTH_NUTRITION_POPULATION.indicator_code;WORLD_BANK.WORLD_BANK.HEALTH_NUTRITION_POPULATION.value;WORLD_BANK.WORLD_BANK.HEALTH_NUTRITION_POPULATION.year,"{""candidates_total"": 90, ""chosen_ids"": ""local029,local072,local274,local081""}",2025-10-30T22:48:13,used_precomputed:world_bank,,,,,,
bq424,"List the top 10 countries with respect to the total amount of long-term external debt in descending order, excluding those without a specified region.",azure/o3,"local310,local039,local062,local194",,,WORLD_BANK.WORLD_BANK.COUNTRY_SUMMARY;WORLD_BANK.WORLD_BANK.INTERNATIONAL_DEBT,WORLD_BANK.WORLD_BANK.INTERNATIONAL_DEBT.country_code;WORLD_BANK.WORLD_BANK.INTERNATIONAL_DEBT.country_name;WORLD_BANK.WORLD_BANK.INTERNATIONAL_DEBT.indicator_code;WORLD_BANK.WORLD_BANK.INTERNATIONAL_DEBT.indicator_name;WORLD_BANK.WORLD_BANK.INTERNATIONAL_DEBT.value;WORLD_BANK.WORLD_BANK.INTERNATIONAL_DEBT.year;WORLD_BANK.WORLD_BANK.COUNTRY_SUMMARY.country_code;WORLD_BANK.WORLD_BANK.COUNTRY_SUMMARY.region;WORLD_BANK.WORLD_BANK.COUNTRY_SUMMARY.short_name,"{""candidates_total"": 90, ""chosen_ids"": ""local310,local039,local062,local194""}",2025-10-30T22:48:55,used_precomputed:world_bank,,,,,,
bq327,"How many debt indicators for Russia have a value of 0, excluding NULL values?",azure/o3,"local059,local244,local283,local209",,,world_bank.international_debt;world_bank.series_summary,world_bank.international_debt.country_code;world_bank.international_debt.country_name;world_bank.international_debt.indicator_code;world_bank.international_debt.indicator_name;world_bank.international_debt.value;world_bank.international_debt.year;world_bank.series_summary.indicator_name;world_bank.series_summary.series_code;world_bank.series_summary.topic,"{""candidates_total"": 90, ""chosen_ids"": ""local059,local244,local283,local209""}",2025-10-30T22:49:06,used_precomputed:world_bank,,,,,,
bq328,Which region has the highest median GDP (constant 2015 US$) value?,azure/o3,"local062,local152,local198,local099",,,WORLD_BANK.PUBLIC.COUNTRY_SUMMARY;WORLD_BANK.PUBLIC.INDICATORS_DATA,WORLD_BANK.PUBLIC.INDICATORS_DATA.country_code;WORLD_BANK.PUBLIC.INDICATORS_DATA.country_name;WORLD_BANK.PUBLIC.INDICATORS_DATA.indicator_code;WORLD_BANK.PUBLIC.INDICATORS_DATA.indicator_name;WORLD_BANK.PUBLIC.INDICATORS_DATA.value;WORLD_BANK.PUBLIC.INDICATORS_DATA.year;WORLD_BANK.PUBLIC.COUNTRY_SUMMARY.country_code;WORLD_BANK.PUBLIC.COUNTRY_SUMMARY.region;WORLD_BANK.PUBLIC.COUNTRY_SUMMARY.short_name,"{""candidates_total"": 90, ""chosen_ids"": ""local062,local152,local198,local099""}",2025-10-30T22:49:21,used_precomputed:world_bank,,,,,,
bq393,"I want to identify users who had activity followed by inactivity. Specifically, find the user ID and their corresponding month number (counting from their first activity month) for the user with the highest month number who became inactive (no activity recorded) after their last recorded activity month. For this analysis, only consider data up until September 10, 2024, and ensure the month number represents the count of months since the user's first activity. The user should have at least one month where they were expected to be active (within their activity span) but actually had no records.",azure/o3,"local041,local060,local131,local017",,,HACKER_NEWS.PUBLIC.FULL,HACKER_NEWS.PUBLIC.FULL.by;HACKER_NEWS.PUBLIC.FULL.id;HACKER_NEWS.PUBLIC.FULL.score;HACKER_NEWS.PUBLIC.FULL.time;HACKER_NEWS.PUBLIC.FULL.timestamp;HACKER_NEWS.PUBLIC.FULL.type,"{""candidates_total"": 90, ""chosen_ids"": ""local041,local060,local131,local017""}",2025-10-30T22:49:44,used_precomputed:hacker_news,,,,,,
bq403,Which three years in 2012-2017 have the smallest absolute difference between median revenue and median functional expenses for organizations filing IRS 990 forms? Please output three years and respective differences.,azure/o3,"local141,local284,local198,local060",,,irs_990.irs_990_2012;irs_990.irs_990_2013;irs_990.irs_990_2014;irs_990.irs_990_2015;irs_990.irs_990_2016;irs_990.irs_990_2017,irs_990.irs_990_2012.tax_pd;irs_990.irs_990_2012.totfuncexpns;irs_990.irs_990_2012.totrevenue;irs_990.irs_990_2013.tax_pd;irs_990.irs_990_2013.totfuncexpns;irs_990.irs_990_2013.totrevenue;irs_990.irs_990_2014.tax_pd;irs_990.irs_990_2014.totfuncexpns;irs_990.irs_990_2014.totrevenue;irs_990.irs_990_2015.tax_pd;irs_990.irs_990_2015.totfuncexpns;irs_990.irs_990_2015.totrevenue;irs_990.irs_990_2016.tax_pd;irs_990.irs_990_2016.totfuncexpns;irs_990.irs_990_2016.totrevenue;irs_990.irs_990_2017.tax_pd;irs_990.irs_990_2017.totfuncexpns;irs_990.irs_990_2017.totrevenue,"{""candidates_total"": 90, ""chosen_ids"": ""local141,local284,local198,local060""}",2025-10-30T22:50:09,used_precomputed:irs_990,,,,,,
bq397,"After removing any duplicate records from the rev_transactions dataset, identify each channel grouping that has transactions from more than one country. For each such channel grouping, find the country with the highest total number of transactions and report both the country name and the sum of transactions for that channel grouping.",azure/o3,"local071,local221,local202,local301",,,ecommerce.rev_transactions,ecommerce.rev_transactions.channelGrouping;ecommerce.rev_transactions.fullVisitorId;ecommerce.rev_transactions.geoNetwork_country;ecommerce.rev_transactions.hits_transaction_transactionId;ecommerce.rev_transactions.totals_transactions,"{""candidates_total"": 90, ""chosen_ids"": ""local071,local221,local202,local301""}",2025-10-30T22:50:13,used_precomputed:ecommerce,,,,,,
bq402,"Calculate the conversion rate from unique visitors to purchasers by using data exclusively from the `web_analytics` table in the `data-to-insights.ecommerce` dataset. A visitor is defined as a unique `fullVisitorId` present in the table, while a purchaser is a visitor who has at least one transaction recorded (`totals.transactions` is not null). The conversion rate is computed by dividing the number of unique purchasers by the total number of unique visitors. Additionally, calculate the average number of transactions per purchaser, considering only those visitors who have made at least one transaction.",azure/o3,"local030,local196,local058,local157",,,DATA_TO_INSIGHTS.ECOMMERCE.WEB_ANALYTICS,DATA_TO_INSIGHTS.ECOMMERCE.WEB_ANALYTICS.date;DATA_TO_INSIGHTS.ECOMMERCE.WEB_ANALYTICS.fullVisitorId;DATA_TO_INSIGHTS.ECOMMERCE.WEB_ANALYTICS.totals;DATA_TO_INSIGHTS.ECOMMERCE.WEB_ANALYTICS.visitId;DATA_TO_INSIGHTS.ECOMMERCE.WEB_ANALYTICS.visitorId;DATA_TO_INSIGHTS.ECOMMERCE.WEB_ANALYTICS.visitStartTime,"{""candidates_total"": 90, ""chosen_ids"": ""local030,local196,local058,local157""}",2025-10-30T22:50:38,used_precomputed:ecommerce,,,,,,
ga001,I want to know the preferences of customers who purchased the Google Navy Speckled Tee in December 2020. What other product was purchased with the highest total quantity alongside this item?,azure/o3,"local130,local310,local039,local038",,,ga4.public.events_202012,ga4.public.events_202012.ecommerce;ga4.public.events_202012.event_date;ga4.public.events_202012.event_name;ga4.public.events_202012.event_timestamp;ga4.public.events_202012.items;ga4.public.events_202012.user_id;ga4.public.events_202012.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local130,local310,local039,local038""}",2025-10-30T22:50:57,used_precomputed:ga4,,,,,,
ga002,Tell me the most purchased other products and their quantities by customers who bought the Google Red Speckled Tee each month for the three months starting from November 2020.,azure/o3,"local003,local017,local028,local038",,,ga4.ga4.events_202*,ga4.ga4.events_202*.ecommerce;ga4.ga4.events_202*.event_date;ga4.ga4.events_202*.event_name;ga4.ga4.events_202*.event_timestamp;ga4.ga4.events_202*.event_value_in_usd;ga4.ga4.events_202*.items;ga4.ga4.events_202*.user_id;ga4.ga4.events_202*.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local003,local017,local028,local038""}",2025-10-30T22:51:21,used_precomputed:ga4,,,,,,
ga003,"I'm trying to evaluate which board types were most effective on September 15, 2018. Can you find out the average scores for each board type from the quick play mode completions on that day?",azure/o3,"local071,local009,local283,local193",,,FIREBASE.PUBLIC.EVENTS_20180915,FIREBASE.PUBLIC.EVENTS_20180915.event_date;FIREBASE.PUBLIC.EVENTS_20180915.event_name;FIREBASE.PUBLIC.EVENTS_20180915.event_params;FIREBASE.PUBLIC.EVENTS_20180915.event_timestamp;FIREBASE.PUBLIC.EVENTS_20180915.platform;FIREBASE.PUBLIC.EVENTS_20180915.user_id,"{""candidates_total"": 90, ""chosen_ids"": ""local071,local009,local283,local193""}",2025-10-30T22:52:06,used_precomputed:firebase,,,,,,
ga004,Can you figure out the average difference in pageviews between users who bought something and those who didn’t in December 2020? Just label anyone who was involved in purchase events as a purchaser.,azure/o3,"local262,local244,local041,local193",,,ga4.public.events_202*,ga4.public.events_202*.event_date;ga4.public.events_202*.event_name;ga4.public.events_202*.event_timestamp;ga4.public.events_202*.event_value_in_usd;ga4.public.events_202*.user_id;ga4.public.events_202*.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local262,local244,local041,local193""}",2025-10-30T22:52:45,used_precomputed:ga4,,,,,,
ga008,"Could you provide the total number of page views for each day in November 2020 as well as the average number of page views per user on those days, restricted to users who made at least one purchase in November 2020?",azure/o3,"local029,local335,local038,local049",,,ga4.PUBLIC.events_202011,ga4.PUBLIC.events_202011.event_date;ga4.PUBLIC.events_202011.event_name;ga4.PUBLIC.events_202011.event_timestamp;ga4.PUBLIC.events_202011.event_value_in_usd;ga4.PUBLIC.events_202011.user_id;ga4.PUBLIC.events_202011.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local029,local335,local038,local049""}",2025-10-30T22:53:17,used_precomputed:ga4,,,,,,
ga017,How many distinct users viewed the most frequently visited page during January 2021?,azure/o3,"local358,local030,local067,local062",,,ga4.public.events_202101,ga4.public.events_202101.event_date;ga4.public.events_202101.event_name;ga4.public.events_202101.event_params;ga4.public.events_202101.event_timestamp;ga4.public.events_202101.user_id;ga4.public.events_202101.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local358,local030,local067,local062""}",2025-10-30T22:53:49,used_precomputed:ga4,,,,,,
ga007,"Please find out what percentage of the page views on January 2, 2021, were for PDP type pages.",azure/o3,"local019,local253,local210,local262",,,GA4.PUBLIC.EVENTS_20210102,GA4.PUBLIC.EVENTS_20210102.event_date;GA4.PUBLIC.EVENTS_20210102.event_name;GA4.PUBLIC.EVENTS_20210102.event_params;GA4.PUBLIC.EVENTS_20210102.event_previous_timestamp;GA4.PUBLIC.EVENTS_20210102.event_timestamp;GA4.PUBLIC.EVENTS_20210102.user_id;GA4.PUBLIC.EVENTS_20210102.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local019,local253,local210,local262""}",2025-10-30T22:54:23,used_precomputed:ga4,,,,,,
ga013,"I want to know all the pages visited by user 1402138.5184246691 on January 2, 2021. Please show the names of these pages and adjust the names to PDP or PLP where necessary.",azure/o3,"local017,local262,local008,local018",,,ga4.ga4.events_20210102,ga4.ga4.events_20210102.event_date;ga4.ga4.events_20210102.event_name;ga4.ga4.events_20210102.event_params;ga4.ga4.events_20210102.event_timestamp;ga4.ga4.events_20210102.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local017,local262,local008,local018""}",2025-10-30T22:55:05,used_precomputed:ga4,,,,,,
ga018,"On January 2nd, 2021, I want to determine the percentage of times users transition from a product list page (PLP) view to a product detail page (PDP) view within the same session, using only page_view events. Could you calculate how many PLP views eventually led to a PDP view in the same session on that date, and then provide the resulting percentage of PLP-to-PDP transitions?",azure/o3,"local244,local058,local262,local055",,,ga4.ga4.events_20210102,ga4.ga4.events_20210102.event_bundle_sequence_id;ga4.ga4.events_20210102.event_date;ga4.ga4.events_20210102.event_name;ga4.ga4.events_20210102.event_params;ga4.ga4.events_20210102.event_previous_timestamp;ga4.ga4.events_20210102.event_timestamp;ga4.ga4.events_20210102.user_id;ga4.ga4.events_20210102.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local244,local058,local262,local055""}",2025-10-30T22:55:56,used_precomputed:ga4,,,,,,
ga032,"Can you generate the navigation flow for user with pseudo_id '1362228.4966015575' on January 28th 2021, showing only the page_view events? Please connect the page titles with '>>' between each step, convert product detail pages to 'PDP' and product listing pages to 'PLP' based on the URL structure, and merge adjacent identical pages so they only appear once in the sequence. I need to understand how this specific user navigated through our website on that day.",azure/o3,"local131,local026,local004,local029",,,ga4.public.events_20210128,ga4.public.events_20210128.event_date;ga4.public.events_20210128.event_dimensions;ga4.public.events_20210128.event_name;ga4.public.events_20210128.event_params;ga4.public.events_20210128.event_previous_timestamp;ga4.public.events_20210128.event_timestamp;ga4.public.events_20210128.user_properties;ga4.public.events_20210128.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local131,local026,local004,local029""}",2025-10-30T22:56:09,used_precomputed:ga4,,,,,,
ga031,"I want to know the user session conversion rate on January 2nd, 2021, using only 'page_view' events. The conversion rate should be calculated as the percentage of user visits that reached both the Home and Checkout Confirmation pages in one session, relative to those that landed on the Home page.",azure/o3,"local197,local021,local059,local068",,,ga4.ga4.events_20210102,ga4.ga4.events_20210102.event_bundle_sequence_id;ga4.ga4.events_20210102.event_date;ga4.ga4.events_20210102.event_name;ga4.ga4.events_20210102.event_params;ga4.ga4.events_20210102.event_timestamp;ga4.ga4.events_20210102.stream_id;ga4.ga4.events_20210102.user_id;ga4.ga4.events_20210102.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local197,local021,local059,local068""}",2025-10-30T22:56:29,used_precomputed:ga4,,,,,,
ga006,"For the date range November 1–30, 2020, can you retrieve each user_pseudo_id and its average purchase revenue in USD per session for users who had more than one purchase session, considering only events with event_name='purchase' and a non-null ecommerce.purchase_revenue_in_usd, grouping sessions by the ga_session_id from event_params",azure/o3,"local209,local021,local301,local199",,,GA4.GA4.EVENTS_202*,GA4.GA4.EVENTS_202*.ecommerce;GA4.GA4.EVENTS_202*.event_bundle_sequence_id;GA4.GA4.EVENTS_202*.event_date;GA4.GA4.EVENTS_202*.event_name;GA4.GA4.EVENTS_202*.event_params;GA4.GA4.EVENTS_202*.event_timestamp;GA4.GA4.EVENTS_202*.event_value_in_usd;GA4.GA4.EVENTS_202*.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local209,local021,local301,local199""}",2025-10-30T22:56:57,used_precomputed:ga4,,,,,,
ga009,"Could you tell me the average number of engaged sessions per user for December 2020, counting only those sessions where the event parameter 'session_engaged' is equal to '1' and using 'user_pseudo_id' combined with the 'ga_session_id' to identify distinct sessions?",azure/o3,"local008,local070,local041,local202",,,GA4.PUBLIC.EVENTS_202012,GA4.PUBLIC.EVENTS_202012.event_date;GA4.PUBLIC.EVENTS_202012.event_dimensions;GA4.PUBLIC.EVENTS_202012.event_name;GA4.PUBLIC.EVENTS_202012.event_params;GA4.PUBLIC.EVENTS_202012.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local008,local070,local041,local202""}",2025-10-30T22:57:19,used_precomputed:ga4,,,,,,
ga010,Can you give me an overview of our website traffic for December 2020? I'm particularly interested in the channel with the fourth highest number of sessions.,azure/o3,"local097,local074,local049,local244",,,GA4.GA4.events_202012,GA4.GA4.events_202012.event_date;GA4.GA4.events_202012.event_name;GA4.GA4.events_202012.event_params;GA4.GA4.events_202012.event_timestamp;GA4.GA4.events_202012.platform;GA4.GA4.events_202012.traffic_source;GA4.GA4.events_202012.user_id;GA4.GA4.events_202012.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local097,local074,local049,local244""}",2025-10-30T22:58:04,used_precomputed:ga4,,,,,,
ga014,"Can you provide the total number of sessions for each traffic channel in December 2020, using the information from the 'event_params' ",azure/o3,"local024,local300,local218,local301",,,ga4.public.events_202012,ga4.public.events_202012.event_date;ga4.public.events_202012.event_name;ga4.public.events_202012.event_params;ga4.public.events_202012.event_previous_timestamp;ga4.public.events_202012.event_timestamp;ga4.public.events_202012.event_value_in_usd;ga4.public.events_202012.traffic_source;ga4.public.events_202012.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local024,local300,local218,local301""}",2025-10-30T22:58:48,used_precomputed:ga4,,,,,,
ga011,"What is the page with the second highest total page views, after cleaning up its URL (removing extra slashes) and extracting the correct page path, on the website 'shop.googlemerchandisestore.com' during December 2020?",azure/o3,"local003,local264,local228,local039",,,GA4.GA4.EVENTS_202*,GA4.GA4.EVENTS_202*.event_date;GA4.GA4.EVENTS_202*.event_name;GA4.GA4.EVENTS_202*.event_params;GA4.GA4.EVENTS_202*.event_previous_timestamp;GA4.GA4.EVENTS_202*.event_timestamp;GA4.GA4.EVENTS_202*.event_value_in_usd;GA4.GA4.EVENTS_202*.platform;GA4.GA4.EVENTS_202*.user_pseudo_id,"{""candidates_total"": 90, ""chosen_ids"": ""local003,local264,local228,local039""}",2025-10-30T22:59:14,used_precomputed:ga4,,,,,,
