instance_id,user_query,used_gold_tables,used_gold_joins,used_predicted_tables_cols,used_predicted_tables_cols_raw,used_external_knowledge,model,examples_used,predicted_cte_briefs,raw_output,example_selection,timestamp
bq288,"What is the total number of all banking institutions in the state that has the highest sum of assets from banks established between January 1, 1900, and December 31, 2000, with institution names starting with 'Bank'?",false,false,false,false,false,azure/o3,"local311,local097,local244,local059",filtered_banks: banks with name starting 'Bank' and established between 1900-01-01 and 2000-12-31; state_asset_totals: sums assets per state from filtered_banks; top_state: selects state with highest summed assets; state_institution_count: counts all banking institutions in that state for result,filtered_banks: banks with name starting 'Bank' and established between 1900-01-01 and 2000-12-31; state_asset_totals: sums assets per state from filtered_banks; top_state: selects state with highest summed assets; state_institution_count: counts all banking institutions in that state for result,"{""target_db"": ""fda"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local311,local097,local244,local059""}",2025-10-31T10:16:35
bq418,"Determine which three lowest-level Reactome pathways (with TAS evidence) have the highest chi-squared statistics, considering only Homo sapiens targets associated with sorafenib under the conditions that the median assay value is ≤ 100 and both low and high assay values are ≤ 100 or null. For each of these three pathways, how many of these targets and non-targets lie within the pathway and outside it?",false,false,false,false,false,azure/o3,"local201,local157,local199,local070",target_set: Homo sapiens sorafenib targets passing median≤100 and low/high≤100 or null filters; leaf_pathways: lowest-level Reactome pathways with TAS evidence; gene_flags: all Homo sapiens genes flagged as target or non_target; pathway_genes: maps leaf_pathways to member genes; pathway_counts: aggregates counts of targets and non_targets inside and outside each pathway; chi_ranked: computes chi-square per pathway and selects top three,target_set: Homo sapiens sorafenib targets passing median≤100 and low/high≤100 or null filters; leaf_pathways: lowest-level Reactome pathways with TAS evidence; gene_flags: all Homo sapiens genes flagged as target or non_target; pathway_genes: maps leaf_pathways to member genes; pathway_counts: aggregates counts of targets and non_targets inside and outside each pathway; chi_ranked: computes chi-square per pathway and selects top three,"{""target_db"": ""targetome_reactome"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local201,local157,local199,local070""}",2025-10-31T10:16:48
bq330,"Which Colorado zip code has the highest concentration of bank locations per block group, based on the overlap between zip codes and block groups?",false,false,false,false,true,azure/o3,"local023,local301,local037,local264","co_geos: retrieves Colorado ZIP code and block group geometries with identifiers; zip_bg_overlap: intersects co_geos geometries, calculates overlap_area and overlap_ratio per zip–block_group pair; banks_by_zip: counts bank locations falling within each Colorado ZIP code polygon; banks_distributed: allocates banks_by_zip counts to block groups using overlap_ratio, yielding estimated banks_per_bg; zip_bank_density: computes average banks_per_bg per ZIP, ranks to identify zip with highest block-group concentration","co_geos: retrieves Colorado ZIP code and block group geometries with identifiers; zip_bg_overlap: intersects co_geos geometries, calculates overlap_area and overlap_ratio per zip–block_group pair; banks_by_zip: counts bank locations falling within each Colorado ZIP code polygon; banks_distributed: allocates banks_by_zip counts to block groups using overlap_ratio, yielding estimated banks_per_bg; zip_bank_density: computes average banks_per_bg per ZIP, ranks to identify zip with highest block-group concentration","{""target_db"": ""fda"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local023,local301,local037,local264""}",2025-10-31T10:17:04
bq398,What are the top three debt indicators for Russia based on the highest debt values?,false,false,false,false,false,azure/o3,"local300,local056,local201,local219",russia_records: filters debt dataset to rows for Russia; indicator_values: aggregates to highest recorded debt value per indicator for Russia; ranked_indicators: orders indicators by debt value desc and picks top three,russia_records: filters debt dataset to rows for Russia; indicator_values: aggregates to highest recorded debt value per indicator for Russia; ranked_indicators: orders indicators by debt value desc and picks top three,"{""target_db"": ""world_bank"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local300,local056,local201,local219""}",2025-10-31T10:17:11
bq399,"Which high-income country had the highest average crude birth rate respectively in each region, and what are their corresponding average birth rate, during the 1980s?",false,false,false,false,false,azure/o3,"local021,local003,local010,local311","high_income_1980s: selects 1980-1989 records for countries labeled high income; country_avg_births: averages crude birth rate per country for decade, keeping region; region_max_births: selects highest-average country per region with its mean birth rate","high_income_1980s: selects 1980-1989 records for countries labeled high income; country_avg_births: averages crude birth rate per country for decade, keeping region; region_max_births: selects highest-average country per region with its mean birth rate","{""target_db"": ""world_bank"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local021,local003,local010,local311""}",2025-10-31T10:17:19
bq457,"Get details of repositories that use specific feature toggle libraries. For each repository, include the full name with owner, hosting platform type, size in bytes, primary programming language, fork source name (if any), last update timestamp, the artifact and library names of the feature toggle used, and the library's programming languages. Include repositories that depend on the specified feature toggle libraries, defined by their artifact names, library names, platforms, and languages.",false,false,false,false,true,azure/o3,"local244,local064,local329,local021","feature_toggle_libs: curated list of toggle libraries with artifact, name, platform, languages; dependency_matches: dependency records whose artifact matches feature_toggle_libs; repo_feature_usage: associates repositories with matched library and language details; repo_details: retrieves full name, host platform, size, primary language, fork source, updated_at for involved repositories","feature_toggle_libs: curated list of toggle libraries with artifact, name, platform, languages; dependency_matches: dependency records whose artifact matches feature_toggle_libs; repo_feature_usage: associates repositories with matched library and language details; repo_details: retrieves full name, host platform, size, primary language, fork source, updated_at for involved repositories","{""target_db"": ""libraries_io"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local244,local064,local329,local021""}",2025-10-31T10:17:32
bq227,"Could you provide the annual percentage shares, rounded to two decimal places, of the top 5 minor crime categories from 2008 in London's total crimes, with each year displayed in one row?",false,false,false,false,false,azure/o3,"local021,local067,local078,local075",categories_2008: counts minor crime occurrences per category for 2008; top5_categories: selects five highest-count minor categories from 2008; annual_totals: aggregates total crime counts per year citywide; annual_top5_counts: aggregates yearly counts for categories in top5 set; yearly_percentages: joins annual_top5_counts with totals to compute category share rounded to two decimals,categories_2008: counts minor crime occurrences per category for 2008; top5_categories: selects five highest-count minor categories from 2008; annual_totals: aggregates total crime counts per year citywide; annual_top5_counts: aggregates yearly counts for categories in top5 set; yearly_percentages: joins annual_top5_counts with totals to compute category share rounded to two decimals,"{""target_db"": ""london"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local021,local067,local078,local075""}",2025-10-31T10:17:44
bq232,Could you provide the total number of 'Other Theft' incidents within the 'Theft and Handling' category for each year in the Westminster borough?,false,false,false,false,false,azure/o3,"local300,local229,local015,local141","filtered_incidents: isolates Westminster borough incidents with 'Theft and Handling' major and 'Other Theft' minor; yearly_totals: extracts year from incident date, counts incidents per year, orders chronologically","filtered_incidents: isolates Westminster borough incidents with 'Theft and Handling' major and 'Other Theft' minor; yearly_totals: extracts year from incident date, counts incidents per year, orders chronologically","{""target_db"": ""london"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local300,local229,local015,local141""}",2025-10-31T10:17:55
bq228,"Please provide a list of the top three major crime categories in the borough of Barking and Dagenham, along with the number of incidents in each category.",false,false,false,false,false,azure/o3,"local067,local074,local026,local310",barking_dagenham_incidents: filters crime records to Barking and Dagenham borough; category_counts: counts incidents per major_category from filtered data; top_three_categories: orders category_counts descending and limits to top three categories,barking_dagenham_incidents: filters crime records to Barking and Dagenham borough; category_counts: counts incidents per major_category from filtered data; top_three_categories: orders category_counts descending and limits to top three categories,"{""target_db"": ""london"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local067,local074,local026,local310""}",2025-10-31T10:18:05
bq229,"Using the bigquery-public-data.open_images dataset, can you provide a count of how many distinct image URLs are categorized as 'cat' (where the image has label '/m/01yrx' with confidence=1) and how many distinct image URLs are categorized as 'other' (meaning they have no cat label '/m/01yrx' at all)?",false,false,false,false,false,azure/o3,"local075,local059,local037,local194",labelled_cats: distinct image_ids with label '/m/01yrx' and confidence 1; all_images: distinct image_id and url from images table; cat_urls: join labelled_cats to all_images to get unique cat URLs; other_urls: select URLs from all_images whose image_id not in labelled_cats,labelled_cats: distinct image_ids with label '/m/01yrx' and confidence 1; all_images: distinct image_id and url from images table; cat_urls: join labelled_cats to all_images to get unique cat URLs; other_urls: select URLs from all_images whose image_id not in labelled_cats,"{""target_db"": ""open_images"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local075,local059,local037,local194""}",2025-10-31T10:18:16
bq230,"Using the crops dataset, find the total 2022 production figures, measured in bushels, for corn from the 'FIELD CROPS' category and mushrooms from the 'HORTICULTURE' group for each U.S. state. Only include data rows where 'statisticcat_desc' is 'PRODUCTION', 'agg_level_desc' is 'STATE', 'value' is not null, and ensure that for corn the 'unit_desc' is 'BU'. Combine both results so that each state’s 2022 corn and mushroom totals are presented.",false,false,false,false,false,azure/o3,"local077,local021,local311,local097",base_2022: filters 2022 STATE-level PRODUCTION rows with non-null value; corn_state_totals: aggregates bushels for corn in FIELD CROPS per state; mushroom_state_totals: aggregates production for mushrooms in HORTICULTURE per state; combined_totals: merges corn and mushroom state totals into single row per state,base_2022: filters 2022 STATE-level PRODUCTION rows with non-null value; corn_state_totals: aggregates bushels for corn in FIELD CROPS per state; mushroom_state_totals: aggregates production for mushrooms in HORTICULTURE per state; combined_totals: merges corn and mushroom state totals into single row per state,"{""target_db"": ""usda_nass_agriculture"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local077,local021,local311,local097""}",2025-10-31T10:18:27
bq326,"Based on the World Bank global population dataset and the World Bank health nutrition population dataset, how many countries experienced an increase of more than 1% from the previous year to 2018 in both their total population and per capita current health expenditure (PPP)?",false,false,false,false,false,azure/o3,"local017,local015,local064,local037","pop_years: fetch 2017 and 2018 total population by country; pop_growth_gt1: calculate 2018 vs 2017 population percent increase, keep >1%; health_years: fetch 2017 and 2018 per capita health expenditure PPP by country; health_growth_gt1: calculate 2018 vs 2017 health spend percent increase, keep >1%; qualified_countries: intersect countries with >1% growth in both metrics; final_count: count countries in qualified_countries","pop_years: fetch 2017 and 2018 total population by country; pop_growth_gt1: calculate 2018 vs 2017 population percent increase, keep >1%; health_years: fetch 2017 and 2018 per capita health expenditure PPP by country; health_growth_gt1: calculate 2018 vs 2017 health spend percent increase, keep >1%; qualified_countries: intersect countries with >1% growth in both metrics; final_count: count countries in qualified_countries","{""target_db"": ""world_bank"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local017,local015,local064,local037""}",2025-10-31T10:18:40
bq424,"List the top 10 countries with respect to the total amount of long-term external debt in descending order, excluding those without a specified region.",false,false,false,false,false,azure/o3,"local023,local219,local010,local017",debt_lt: isolates long-term external debt records with country and amount; valid_country_regions: retrieves country-region mappings excluding null or unspecified regions; country_totals: sums long-term debt per country after joining debt_lt with valid_country_regions; top10_countries: ranks countries by total debt descending and keeps top ten,debt_lt: isolates long-term external debt records with country and amount; valid_country_regions: retrieves country-region mappings excluding null or unspecified regions; country_totals: sums long-term debt per country after joining debt_lt with valid_country_regions; top10_countries: ranks countries by total debt descending and keeps top ten,"{""target_db"": ""world_bank"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local023,local219,local010,local017""}",2025-10-31T10:18:49
bq327,"How many debt indicators for Russia have a value of 0, excluding NULL values?",false,false,false,false,false,azure/o3,"local003,local026,local070,local010",debt_values: filters records to Russia’s debt indicators with non-null values; zero_debt_values: retains only rows where indicator_value equals 0; distinct_zero_indicators: selects unique indicator_ids from zero_debt_values and counts them,debt_values: filters records to Russia’s debt indicators with non-null values; zero_debt_values: retains only rows where indicator_value equals 0; distinct_zero_indicators: selects unique indicator_ids from zero_debt_values and counts them,"{""target_db"": ""world_bank"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local003,local026,local070,local010""}",2025-10-31T10:18:56
bq328,Which region has the highest median GDP (constant 2015 US$) value?,false,false,false,false,false,azure/o3,"local015,local196,local037,local075","clean_gdp: selects region and constant 2015 GDP rows, removes nulls; region_median: computes median GDP per region via window/aggregate; top_region: orders regions by median descending, keeps highest","clean_gdp: selects region and constant 2015 GDP rows, removes nulls; region_median: computes median GDP per region via window/aggregate; top_region: orders regions by median descending, keeps highest","{""target_db"": ""world_bank"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local015,local196,local037,local075""}",2025-10-31T10:19:02
bq393,"I want to identify users who had activity followed by inactivity. Specifically, find the user ID and their corresponding month number (counting from their first activity month) for the user with the highest month number who became inactive (no activity recorded) after their last recorded activity month. For this analysis, only consider data up until September 10, 2024, and ensure the month number represents the count of months since the user's first activity. The user should have at least one month where they were expected to be active (within their activity span) but actually had no records.",false,false,false,false,false,azure/o3,"local201,local229,local157,local010","monthly_activity: lists distinct user_id and activity_month up to 2024-09-10; span_stats: derives first_month, last_month, and month_count_since_first per user; inactive_candidates: filters users whose last_month precedes 2024-09, confirming post-activity inactivity; ranked_user: selects user with greatest month_count_since_first for final output","monthly_activity: lists distinct user_id and activity_month up to 2024-09-10; span_stats: derives first_month, last_month, and month_count_since_first per user; inactive_candidates: filters users whose last_month precedes 2024-09, confirming post-activity inactivity; ranked_user: selects user with greatest month_count_since_first for final output","{""target_db"": ""hacker_news"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local201,local229,local157,local010""}",2025-10-31T10:19:49
bq403,Which three years in 2012-2017 have the smallest absolute difference between median revenue and median functional expenses for organizations filing IRS 990 forms? Please output three years and respective differences.,false,false,false,false,false,azure/o3,"local037,local066,local070,local141",filtered_filings: selects 2012-2017 IRS 990 filings with nonnull revenue and functional_expenses; yearly_medians: computes per-year median revenue and median functional expenses; med_diff: calculates absolute difference between the two medians per year; top_years: ranks differences ascending and selects three smallest years,filtered_filings: selects 2012-2017 IRS 990 filings with nonnull revenue and functional_expenses; yearly_medians: computes per-year median revenue and median functional expenses; med_diff: calculates absolute difference between the two medians per year; top_years: ranks differences ascending and selects three smallest years,"{""target_db"": ""irs_990"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local037,local066,local070,local141""}",2025-10-31T10:20:00
bq397,"After removing any duplicate records from the rev_transactions dataset, identify each channel grouping that has transactions from more than one country. For each such channel grouping, find the country with the highest total number of transactions and report both the country name and the sum of transactions for that channel grouping.",false,false,false,false,false,azure/o3,"local201,local060,local244,local023",deduped_txns: removes exact duplicate records from rev_transactions; channel_country_totals: counts transactions per channel_grouping and country; multi_country_channels: keeps channel_groupings appearing in more than one country; top_country_per_channel: selects highest-transaction country and sum for each qualifying channel_grouping,deduped_txns: removes exact duplicate records from rev_transactions; channel_country_totals: counts transactions per channel_grouping and country; multi_country_channels: keeps channel_groupings appearing in more than one country; top_country_per_channel: selects highest-transaction country and sum for each qualifying channel_grouping,"{""target_db"": ""ecommerce"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local201,local060,local244,local023""}",2025-10-31T10:20:08
bq402,"Calculate the conversion rate from unique visitors to purchasers by using data exclusively from the `web_analytics` table in the `data-to-insights.ecommerce` dataset. A visitor is defined as a unique `fullVisitorId` present in the table, while a purchaser is a visitor who has at least one transaction recorded (`totals.transactions` is not null). The conversion rate is computed by dividing the number of unique purchasers by the total number of unique visitors. Additionally, calculate the average number of transactions per purchaser, considering only those visitors who have made at least one transaction.",false,false,false,false,false,azure/o3,"local283,local023,local024,local264","visitors: retrieves distinct fullVisitorId as total visitors; purchaser_txn: filters non-null transactions and sums transactions per visitor; conversion_stats: computes visitor count, purchaser count, conversion rate, and average transactions per purchaser","visitors: retrieves distinct fullVisitorId as total visitors; purchaser_txn: filters non-null transactions and sums transactions per visitor; conversion_stats: computes visitor count, purchaser count, conversion rate, and average transactions per purchaser","{""target_db"": ""ecommerce"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local283,local023,local024,local264""}",2025-10-31T10:20:16
ga001,I want to know the preferences of customers who purchased the Google Navy Speckled Tee in December 2020. What other product was purchased with the highest total quantity alongside this item?,false,false,false,false,false,azure/o3,"local024,local015,local301,local026",tee_orders_dec2020: selects order_id and customer_id for December 2020 orders containing 'Google Navy Speckled Tee'; co_purchase_lines: retrieves other product lines from those orders with their quantities; product_totals: sums quantities per product to identify highest volume co-purchase,tee_orders_dec2020: selects order_id and customer_id for December 2020 orders containing 'Google Navy Speckled Tee'; co_purchase_lines: retrieves other product lines from those orders with their quantities; product_totals: sums quantities per product to identify highest volume co-purchase,"{""target_db"": ""ga4"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local024,local015,local301,local026""}",2025-10-31T10:20:34
ga002,Tell me the most purchased other products and their quantities by customers who bought the Google Red Speckled Tee each month for the three months starting from November 2020.,false,false,false,false,false,azure/o3,"local329,local056,local196,local141",tee_buyers: customers buying 'Google Red Speckled Tee' Nov 2020–Jan 2021 with purchase_month; other_purchases: purchase lines by tee_buyers in same month excluding the tee product; product_month_totals: aggregates total quantity per month and product for other_purchases; monthly_top_products: keeps product(s) with highest quantity each month from product_month_totals,tee_buyers: customers buying 'Google Red Speckled Tee' Nov 2020–Jan 2021 with purchase_month; other_purchases: purchase lines by tee_buyers in same month excluding the tee product; product_month_totals: aggregates total quantity per month and product for other_purchases; monthly_top_products: keeps product(s) with highest quantity each month from product_month_totals,"{""target_db"": ""ga4"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local329,local056,local196,local141""}",2025-10-31T10:20:57
ga003,"I'm trying to evaluate which board types were most effective on September 15, 2018. Can you find out the average scores for each board type from the quick play mode completions on that day?",false,false,false,false,false,azure/o3,"local157,local099,local078,local077",quick_play_sept15: selects quick play completions from 2018-09-15 retaining board_type and score; board_type_avg: averages score per board_type using quick_play_sept15,quick_play_sept15: selects quick play completions from 2018-09-15 retaining board_type and score; board_type_avg: averages score per board_type using quick_play_sept15,"{""target_db"": ""firebase"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local157,local099,local078,local077""}",2025-10-31T10:21:02
ga004,Can you figure out the average difference in pageviews between users who bought something and those who didn’t in December 2020? Just label anyone who was involved in purchase events as a purchaser.,false,false,false,false,false,azure/o3,"local199,local010,local219,local244","dec_events: filters events occurring during December 2020; pageviews_dec: aggregates pageview counts per user from dec_events; purchasers_dec: selects distinct users with purchase events in dec_events; user_stats: merges pageviews_dec with purchasers_dec, flags purchaser status, fills missing counts with zero; avg_views: calculates average pageviews per purchaser flag and their difference","dec_events: filters events occurring during December 2020; pageviews_dec: aggregates pageview counts per user from dec_events; purchasers_dec: selects distinct users with purchase events in dec_events; user_stats: merges pageviews_dec with purchasers_dec, flags purchaser status, fills missing counts with zero; avg_views: calculates average pageviews per purchaser flag and their difference","{""target_db"": ""ga4"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local199,local010,local219,local244""}",2025-10-31T10:21:15
ga008,"Could you provide the total number of page views for each day in November 2020 as well as the average number of page views per user on those days, restricted to users who made at least one purchase in November 2020?",false,false,false,false,false,azure/o3,"local077,local060,local023,local253",purchasing_users: selects user_ids with at least one purchase in November 2020; nov_views: filters page_view records in November 2020 for purchasing_users; daily_user_views: counts views per user per day from nov_views; daily_metrics: aggregates daily total views and average views per user,purchasing_users: selects user_ids with at least one purchase in November 2020; nov_views: filters page_view records in November 2020 for purchasing_users; daily_user_views: counts views per user per day from nov_views; daily_metrics: aggregates daily total views and average views per user,"{""target_db"": ""ga4"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local077,local060,local023,local253""}",2025-10-31T10:21:33
ga017,How many distinct users viewed the most frequently visited page during January 2021?,false,false,false,false,false,azure/o3,"local056,local310,local157,local023",jan_views: filters views to January 2021 retaining page_id and user_id; page_totals: aggregates jan_views to visit counts per page; top_page: selects page_id(s) with highest visit count; top_page_users: distinct user_ids who viewed the top page(s),jan_views: filters views to January 2021 retaining page_id and user_id; page_totals: aggregates jan_views to visit counts per page; top_page: selects page_id(s) with highest visit count; top_page_users: distinct user_ids who viewed the top page(s),"{""target_db"": ""ga4"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local056,local310,local157,local023""}",2025-10-31T10:21:45
ga007,"Please find out what percentage of the page views on January 2, 2021, were for PDP type pages.",false,false,false,false,true,azure/o3,"local264,local066,local015,local141","jan2_views: selects page views for 2021-01-02; parsed_urls: splits url into segments, gets 4th, 5th, last parts, plus '+' and category flags; pdp_flagged: applies criteria to mark is_pdp for each view; daily_counts: totals views and pdp views, calculates percentage","jan2_views: selects page views for 2021-01-02; parsed_urls: splits url into segments, gets 4th, 5th, last parts, plus '+' and category flags; pdp_flagged: applies criteria to mark is_pdp for each view; daily_counts: totals views and pdp views, calculates percentage","{""target_db"": ""ga4"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local264,local066,local015,local141""}",2025-10-31T10:22:01
ga013,"I want to know all the pages visited by user 1402138.5184246691 on January 2, 2021. Please show the names of these pages and adjust the names to PDP or PLP where necessary.",false,false,false,false,true,azure/o3,"local253,local199,local070,local196","user_day_visits: filters web logs for user 1402138.5184246691 on 2021-01-02; parsed_urls: splits each url into segments, flags plus sign and category keyword presence; classified_pages: assigns adjusted_page_name as PDP, PLP, or original based on rules; distinct_pages: lists unique adjusted pages with earliest visit time for ordered output","user_day_visits: filters web logs for user 1402138.5184246691 on 2021-01-02; parsed_urls: splits each url into segments, flags plus sign and category keyword presence; classified_pages: assigns adjusted_page_name as PDP, PLP, or original based on rules; distinct_pages: lists unique adjusted pages with earliest visit time for ordered output","{""target_db"": ""ga4"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local253,local199,local070,local196""}",2025-10-31T10:22:13
ga018,"On January 2nd, 2021, I want to determine the percentage of times users transition from a product list page (PLP) view to a product detail page (PDP) view within the same session, using only page_view events. Could you calculate how many PLP views eventually led to a PDP view in the same session on that date, and then provide the resulting percentage of PLP-to-PDP transitions?",false,false,false,false,true,azure/o3,"local244,local228,local056,local264","filtered_views: page_view events on 2021-01-02 with session identifiers and url; classified_views: labels each event PLP or PDP using segment and keyword rules; plp_lead_flags: flags each PLP if any later PDP in same session via window scan; summary_stats: computes total PLP views, PLP leading to PDP, and transition percentage","filtered_views: page_view events on 2021-01-02 with session identifiers and url; classified_views: labels each event PLP or PDP using segment and keyword rules; plp_lead_flags: flags each PLP if any later PDP in same session via window scan; summary_stats: computes total PLP views, PLP leading to PDP, and transition percentage","{""target_db"": ""ga4"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local244,local228,local056,local264""}",2025-10-31T10:22:38
ga032,"Can you generate the navigation flow for user with pseudo_id '1362228.4966015575' on January 28th 2021, showing only the page_view events? Please connect the page titles with '>>' between each step, convert product detail pages to 'PDP' and product listing pages to 'PLP' based on the URL structure, and merge adjacent identical pages so they only appear once in the sequence. I need to understand how this specific user navigated through our website on that day.",false,false,false,false,true,azure/o3,"local064,local056,local060,local066","user_pageviews: filters page_view events for pseudo_id 1362228.4966015575 on 2021-01-28; classified_pages: tags each view as PDP, PLP, or original title per URL rules; sequenced_pages: orders views chronologically and adds previous label via lag; dedup_steps: removes consecutive duplicate labels to merge adjacent same pages; nav_flow: concatenates dedup labels in order using '>>' delimiter","user_pageviews: filters page_view events for pseudo_id 1362228.4966015575 on 2021-01-28; classified_pages: tags each view as PDP, PLP, or original title per URL rules; sequenced_pages: orders views chronologically and adds previous label via lag; dedup_steps: removes consecutive duplicate labels to merge adjacent same pages; nav_flow: concatenates dedup labels in order using '>>' delimiter","{""target_db"": ""ga4"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local064,local056,local060,local066""}",2025-10-31T10:23:01
ga031,"I want to know the user session conversion rate on January 2nd, 2021, using only 'page_view' events. The conversion rate should be calculated as the percentage of user visits that reached both the Home and Checkout Confirmation pages in one session, relative to those that landed on the Home page.",false,false,false,false,false,azure/o3,"local097,local026,local067,local060",date_page_views: page_view events for 2021-01-02 with session_id and page_name; session_flags: per session flag visit_home and visit_confirm using aggregated page_names; home_sessions: sessions with visit_home=true; converted_sessions: sessions with visit_home and visit_confirm=true; conversion_rate: counts home_sessions and converted_sessions to calculate conversion percentage,date_page_views: page_view events for 2021-01-02 with session_id and page_name; session_flags: per session flag visit_home and visit_confirm using aggregated page_names; home_sessions: sessions with visit_home=true; converted_sessions: sessions with visit_home and visit_confirm=true; conversion_rate: counts home_sessions and converted_sessions to calculate conversion percentage,"{""target_db"": ""ga4"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local097,local026,local067,local060""}",2025-10-31T10:23:13
ga006,"For the date range November 1–30, 2020, can you retrieve each user_pseudo_id and its average purchase revenue in USD per session for users who had more than one purchase session, considering only events with event_name='purchase' and a non-null ecommerce.purchase_revenue_in_usd, grouping sessions by the ga_session_id from event_params",false,false,false,false,false,azure/o3,"local003,local219,local067,local070","nov_purchases: Nov 1–30 2020 purchase events with revenue, extracts ga_session_id; session_revenue: totals revenue per user_pseudo_id and ga_session_id; user_session_metrics: counts purchase sessions and averages revenue per user; multi_session_users: keeps users with session_count > 1 for final output","nov_purchases: Nov 1–30 2020 purchase events with revenue, extracts ga_session_id; session_revenue: totals revenue per user_pseudo_id and ga_session_id; user_session_metrics: counts purchase sessions and averages revenue per user; multi_session_users: keeps users with session_count > 1 for final output","{""target_db"": ""ga4"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local003,local219,local067,local070""}",2025-10-31T10:23:29
ga009,"Could you tell me the average number of engaged sessions per user for December 2020, counting only those sessions where the event parameter 'session_engaged' is equal to '1' and using 'user_pseudo_id' combined with the 'ga_session_id' to identify distinct sessions?",false,false,false,false,false,azure/o3,"local194,local157,local264,local199",dec2020_events: selects events dated December 2020; engaged_sessions: filters dec2020_events to session_engaged='1' and deduplicates user_pseudo_id+ga_session_id; sessions_per_user: counts engaged sessions per user_pseudo_id; avg_sessions_per_user: calculates average engaged session count across users,dec2020_events: selects events dated December 2020; engaged_sessions: filters dec2020_events to session_engaged='1' and deduplicates user_pseudo_id+ga_session_id; sessions_per_user: counts engaged sessions per user_pseudo_id; avg_sessions_per_user: calculates average engaged session count across users,"{""target_db"": ""ga4"", ""candidates_total"": 42, ""same_db_total"": 0, ""used_same_db_pool"": ""false"", ""chosen_ids"": ""local194,local157,local264,local199""}",2025-10-31T10:23:41
